step,load,iter,gdof_sigma,gdof_u,gdof_d,du_abs,dd_abs,err_u,err_d,max_d,d_relaxation,linear_solver_elastic,linear_solver_phase,linear_niter_elastic,linear_niter_phase,linear_converged_elastic,linear_converged_phase,linear_cb_res_elastic,linear_cb_res_phase,linear_res_elastic,linear_res_phase,t_elastic_assemble_iter_s,t_elastic_solve_iter_s,t_phase_assemble_iter_s,t_phase_solve_iter_s,t_elastic_iter_total_s,t_phase_iter_total_s,t_iter_s
0,0.0,1,3582,2460,131,0.0,0.0,0.0,0.0,0.0,1.0,_default_spsolve,_default_lgmres,1,1,True,True,nan,nan,nan,nan,0.04178681969642639,0.05431848764419556,0.005892366170883179,0.00012962520122528076,0.09610530734062195,0.0060219913721084595,0.10232377052307129
1,0.05,1,3582,2460,131,250.69392952519593,0.5540530588134386,1.0,1.0,0.22414475173942988,1.0,_default_spsolve,_default_lgmres,1,1,True,True,nan,nan,nan,nan,0.04465143382549286,0.053837016224861145,0.004421979188919067,0.0011898577213287354,0.098488450050354,0.005611836910247803,0.10429497063159943
1,0.05,2,3582,2460,131,844469.0126873176,0.0552437827169172,3368.525972235177,0.09970846986248469,0.2578898254871073,1.0,_default_spsolve,_default_lgmres,1,1,True,True,nan,nan,nan,nan,0.043929457664489746,0.053784266114234924,0.004566937685012817,0.001018032431602478,0.09771372377872467,0.005584970116615295,0.10348911583423615
1,0.05,3,3582,2460,131,358201.42983735685,0.012787434088470712,1428.8396632330737,0.023079800544475493,0.2662779294427352,1.0,_default_spsolve,_default_lgmres,1,1,True,True,nan,nan,nan,nan,0.04422275722026825,0.053669750690460205,0.0045196861028671265,0.0009814351797103882,0.09789250791072845,0.005501121282577515,0.1035924106836319
1,0.05,4,3582,2460,131,317877.97786428215,0.003396122866952701,1267.992322216697,0.0061295986240484735,0.26852010334021537,1.0,_default_spsolve,_default_lgmres,1,1,True,True,nan,nan,nan,nan,0.04456239938735962,0.05364520847797394,0.004485785961151123,0.0009762942790985107,0.09820760786533356,0.005462080240249634,0.10386466979980469
1,0.05,5,3582,2460,131,192966.1691501981,0.000922874115321851,769.7281283023812,0.0016656782245698283,0.2691308668086091,1.0,_default_spsolve,_default_lgmres,1,1,True,True,nan,nan,nan,nan,0.04419240355491638,0.05420692265033722,0.004267945885658264,0.000948786735534668,0.0983993262052536,0.005216732621192932,0.10381843149662018
1,0.05,6,3582,2460,131,109021.96585281179,0.00025186013107027103,434.8807570222978,0.00045457763848403854,0.26929776450859017,1.0,_default_spsolve,_default_lgmres,1,1,True,True,nan,nan,nan,nan,0.04498754441738129,0.054164037108421326,0.004380181431770325,0.0009695738554000854,0.09915158152580261,0.00534975528717041,0.10469262301921844
1,0.05,7,3582,2460,131,106328.80298374659,6.880347097473467e-05,424.1379246203887,0.0001241820975090082,0.2693433809148192,1.0,_default_spsolve,_default_lgmres,1,1,True,True,nan,nan,nan,nan,0.04402489960193634,0.05391126871109009,0.00443364679813385,0.0009945183992385864,0.09793616831302643,0.0054281651973724365,0.10356219112873077
1,0.05,8,3582,2460,131,24328.494572437874,1.8800932886015845e-05,97.04460980971916,3.393345201681581e-05,0.2693558476546274,1.0,_default_spsolve,_default_lgmres,1,1,True,True,nan,nan,nan,nan,0.04432512819766998,0.054113224148750305,0.004435628652572632,0.0009014755487442017,0.09843835234642029,0.0053371042013168335,0.10397110879421234
1,0.05,9,3582,2460,131,23614.195907579757,5.137871211396754e-06,94.19532396458135,9.273247624334087e-06,0.26935925452250714,1.0,_default_spsolve,_default_lgmres,1,1,True,True,nan,nan,nan,nan,0.044646769762039185,0.05425092577934265,0.00435774028301239,0.000914260745048523,0.09889769554138184,0.005272001028060913,0.10436595976352692
1,0.05,10,3582,2460,131,63366.71999641262,1.4041223889738375e-06,252.76527483703575,2.534274229946333e-06,0.26936018552898566,1.0,_default_spsolve,_default_lgmres,1,1,True,True,nan,nan,nan,nan,0.04443039000034332,0.05414682626724243,0.004415765404701233,0.0009131580591201782,0.09857721626758575,0.005328923463821411,0.1040983647108078
1,0.05,11,3582,2460,131,9042.7483772544,3.837200050876083e-07,36.07087093963941,6.925690581140081e-07,0.26936043993952036,1.0,_default_spsolve,_default_lgmres,1,1,True,True,nan,nan,nan,nan,0.045019879937171936,0.05405966937541962,0.0044096410274505615,0.0009106248617172241,0.09907954931259155,0.005320265889167786,0.10459776222705841
1,0.05,12,3582,2460,131,76810.81578390079,1.0484897151901057e-07,306.3928030861271,1.8923994706130744e-07,0.2693605094567131,1.0,_default_spsolve,_default_lgmres,1,1,True,True,nan,nan,nan,nan,0.044714465737342834,0.05384451150894165,0.004409298300743103,0.0008759945631027222,0.09855897724628448,0.005285292863845825,0.10403598845005035
