step,load,iter,gdof_sigma,gdof_u,gdof_d,du_abs,dd_abs,err_u,err_d,max_d,d_relaxation,linear_solver_elastic,linear_solver_phase,linear_niter_elastic,linear_niter_phase,linear_converged_elastic,linear_converged_phase,linear_cb_res_elastic,linear_cb_res_phase,linear_res_elastic,linear_res_phase,t_elastic_assemble_iter_s,t_elastic_solve_iter_s,t_phase_assemble_iter_s,t_phase_solve_iter_s,t_elastic_iter_total_s,t_phase_iter_total_s,t_iter_s
0,0.0,1,10924,7680,1384,0.0,0.0,0.0,0.0,0.0,1.0,gmres-auxspace,gmres-phase,0,1,True,True,0.0,nan,0.0,0.0,0.7287597209215164,0.00014813244342803955,0.6518250405788422,0.00015772879123687744,0.7289078533649445,0.651982769370079,1.3819218128919601
1,0.014000000000000002,1,10924,7680,1384,0.41228636396712015,0.09591367858362419,1.0,1.0,0.009184520955397613,1.0,gmres-auxspace,gmres-phase,5,37,True,True,nan,7.68803037883538e-11,4.2793185729586216e-10,7.688031713062598e-11,0.8306294679641724,2.992668867111206,0.20701807737350464,0.006227150559425354,3.8232983350753784,0.21324522793293,4.037529602646828
1,0.014000000000000002,2,10924,7680,1384,0.00019812938853630902,0.00021158585024539175,0.000480562555185817,0.002206002870184116,0.009235184415959838,1.0,gmres-auxspace,gmres-phase,5,34,True,True,nan,9.57179163885471e-11,4.059181030358607e-10,9.571791542470125e-11,0.7736193090677261,2.0698155909776688,0.19636157155036926,0.005246907472610474,2.843434900045395,0.20160847902297974,3.0457767695188522
1,0.014000000000000002,3,10924,7680,1384,2.0995796303219964e-06,3.0947488501226887e-06,5.092527461057233e-06,3.226598015865351e-05,0.00923606951544568,1.0,gmres-auxspace,gmres-phase,5,33,True,True,nan,7.417852770714381e-11,4.056323834829879e-10,7.417852437545447e-11,0.7689795941114426,2.493250757455826,0.1985815018415451,0.0051324814558029175,3.2622303515672684,0.20371398329734802,3.466699704527855
1,0.014000000000000002,4,10924,7680,1384,3.2123114525366904e-08,5.1821519217888666e-08,7.791456941789305e-08,5.402933135622264e-07,0.00923608526426944,1.0,gmres-auxspace,gmres-phase,5,33,True,True,nan,6.350577711142187e-11,4.055468212940998e-10,6.350575841576468e-11,0.7834111899137497,2.579767644405365,0.1928795427083969,0.004593715071678162,3.3631788343191147,0.19747325778007507,3.561369076371193
2,0.028000000000000004,1,10924,7680,1384,0.4122431820164272,0.28151258871943435,1.0,1.0,0.03598499563033281,1.0,gmres-auxspace,gmres-phase,6,37,True,True,nan,7.932600793686348e-11,2.464268009758115e-10,7.932601460340393e-11,0.7586228400468826,2.1041757464408875,0.19835886359214783,0.005879759788513184,2.86279858648777,0.204238623380661,3.0677219927310944
2,0.028000000000000004,2,10924,7680,1384,0.001178676568318569,0.0024266647706350374,0.0028591778341930246,0.008620093267138185,0.03656509795692458,1.0,gmres-auxspace,gmres-phase,6,34,True,True,nan,9.389080690304337e-11,2.665946342125636e-10,9.3890814753257e-11,0.7629704773426056,2.5161557346582413,0.20510786771774292,0.005060464143753052,3.279126212000847,0.21016833186149597,3.4899720698595047
2,0.028000000000000004,3,10924,7680,1384,4.93533381715402e-05,0.00014066443316915992,0.0001197189919069991,0.0004996736870952197,0.036605368887395066,1.0,gmres-auxspace,gmres-phase,6,33,True,True,nan,7.305671503564064e-11,2.70973295398151e-10,7.30566903743273e-11,0.745928943157196,2.1429841071367264,0.17601360380649567,0.004953622817993164,2.8889130502939224,0.18096722662448883,3.070603132247925
2,0.028000000000000004,4,10924,7680,1384,2.999054289546154e-06,9.354958494788929e-06,7.274963954228956e-06,3.323104852022237e-05,0.03660821746929938,1.0,gmres-auxspace,gmres-phase,6,33,True,True,nan,5.28102982337267e-11,2.7145676363753445e-10,5.281028166241375e-11,0.5592868328094482,2.2958240807056427,0.1742039918899536,0.005858182907104492,2.855110913515091,0.1800621747970581,3.035894602537155
2,0.028000000000000004,5,10924,7680,1384,1.9763174423086137e-07,6.442271144139184e-07,4.794057315009423e-07,2.2884486883674624e-06,0.036608418634190544,1.0,gmres-auxspace,gmres-phase,6,32,True,True,nan,9.158452751285182e-11,2.69227913149616e-10,9.158458068637307e-11,0.6185062974691391,2.5091139525175095,0.20013196766376495,0.005439832806587219,3.1276202499866486,0.20557180047035217,3.333891838788986
3,0.04200000000000001,1,10924,7680,1384,0.41211791400793646,0.44944315225559517,1.0,1.0,0.07888534029722355,1.0,gmres-auxspace,gmres-phase,6,37,True,True,nan,8.873657800728801e-11,1.6894107854167672e-10,8.873656277628426e-11,0.7703204452991486,2.751415580511093,0.19799551367759705,0.005857154726982117,3.5217360258102417,0.20385266840457916,3.7262518256902695
3,0.04200000000000001,2,10924,7680,1384,0.002911060880715002,0.008631261977831772,0.007063660136499044,0.01920434638844655,0.08095865014063275,1.0,gmres-auxspace,gmres-phase,6,34,True,True,nan,9.493416197861507e-11,1.6854515616667164e-10,9.493416504574767e-11,0.7488868981599808,2.284653589129448,0.19900201261043549,0.005215153098106384,3.0335404872894287,0.20421716570854187,3.2384852916002274
3,0.04200000000000001,3,10924,7680,1384,0.0002740201867833752,0.0011122648453122152,0.0006649072449155855,0.0024747620243631566,0.08127904583224768,1.0,gmres-auxspace,gmres-phase,6,33,True,True,nan,6.943541790766573e-11,1.6939082655720075e-10,6.943543199835381e-11,0.741058737039566,2.3615366518497467,0.20191441476345062,0.004928559064865112,3.1025953888893127,0.20684297382831573,3.310130789875984
3,0.04200000000000001,4,10924,7680,1384,3.7057900521393566e-05,0.00016466500537881722,8.992062529143035e-05,0.00036637560179173315,0.08132956148165824,1.0,gmres-auxspace,gmres-phase,6,32,True,True,nan,9.796735721810762e-11,1.6845513275006377e-10,9.79673560565792e-11,0.7576384246349335,2.2740162909030914,0.20263369381427765,0.004860177636146545,3.031654715538025,0.2074938714504242,3.2398328334093094
3,0.04200000000000001,5,10924,7680,1384,5.443605784927279e-06,2.530599913071475e-05,1.3208855038566577e-05,5.630522793308331e-05,0.08133751749908603,1.0,gmres-auxspace,gmres-phase,6,32,True,True,nan,8.61842476776055e-11,1.6708417806633784e-10,8.618426811646534e-11,0.7293671220541,2.116037532687187,0.1980041116476059,0.004751101136207581,2.8454046547412872,0.20275521278381348,3.0488580614328384
3,0.04200000000000001,6,10924,7680,1384,8.333067808420679e-07,3.936605338537537e-06,2.0220105763857194e-06,8.758850410293529e-06,0.0813387671448669,1.0,gmres-auxspace,gmres-phase,6,32,True,True,nan,8.304039007657499e-11,1.700670781217513e-10,8.304036248447774e-11,0.7573947459459305,2.12557752430439,0.19822165369987488,0.00457434356212616,2.8829722702503204,0.20279599726200104,3.086442068219185
4,0.05600000000000001,1,10924,7680,1384,0.411923812334582,0.5906004205717887,1.0,1.0,0.1362827096487824,1.0,gmres-auxspace,gmres-phase,6,37,True,True,nan,9.168685151316426e-11,1.2821692299658365e-10,9.16868365326702e-11,0.7303383350372314,2.288377031683922,0.1995825320482254,0.007117360830307007,3.0187153667211533,0.2066998928785324,3.2261428236961365
4,0.05600000000000001,2,10924,7680,1384,0.005365043011875719,0.020440101757999984,0.013024357541918465,0.03460901998378351,0.1412585360952737,1.0,gmres-auxspace,gmres-phase,6,34,True,True,nan,9.350944683637709e-11,1.2534968161971632e-10,9.350941933004076e-11,0.8427945673465729,2.733430400490761,0.1929568648338318,0.0063674598932266235,3.5762249678373337,0.1993243247270584,3.7762408554553986
4,0.05600000000000001,3,10924,7680,1384,0.0009159031365084003,0.004631021401856092,0.002223477034060039,0.007841209116262696,0.14260929397449737,1.0,gmres-auxspace,gmres-phase,6,33,True,True,nan,6.241855900947591e-11,1.195080424085936e-10,6.241854456318325e-11,0.7461442649364471,2.0923317968845367,0.1996890753507614,0.005774974822998047,2.838476061820984,0.20546405017375946,3.044615790247917
4,0.05600000000000001,4,10924,7680,1384,0.00021795627173640462,0.0012069656514637997,0.0005291179223195072,0.002043624774759351,0.14298458765196645,1.0,gmres-auxspace,gmres-phase,6,32,True,True,nan,9.04638566677022e-11,1.193126008747769e-10,9.046385721000787e-11,0.7624902874231339,2.0785798132419586,0.16616444289684296,0.005433246493339539,2.8410701006650925,0.1715976893901825,3.0134060084819794
4,0.05600000000000001,5,10924,7680,1384,5.658057705490985e-05,0.000326814526057945,0.00013735689795216962,0.0005533597922966938,0.14308896480007266,1.0,gmres-auxspace,gmres-phase,6,32,True,True,nan,8.016745958720058e-11,1.1977843994023357e-10,8.016746886045495e-11,0.6725809276103973,2.5076746344566345,0.1347227841615677,0.0055831968784332275,3.180255562067032,0.14030598104000092,3.3213019222021103
4,0.05600000000000001,6,10924,7680,1384,1.5242259763249062e-05,8.962877850841941e-05,3.700261870481198e-05,0.00015175874480692964,0.14311790169215413,1.0,gmres-auxspace,gmres-phase,6,32,True,True,nan,7.705204512994375e-11,1.2891410443995706e-10,7.705206700074206e-11,0.5822072923183441,2.8296486288309097,0.2008649706840515,0.00566960871219635,3.411855921149254,0.20653457939624786,3.619167312979698
4,0.05600000000000001,7,10924,7680,1384,4.167525407688024e-06,2.469639845313806e-05,1.0117223823669081e-05,4.1815748165618114e-05,0.14312590815649845,1.0,gmres-auxspace,gmres-phase,6,32,True,True,nan,7.596332144539748e-11,1.2963694802564674e-10,7.596329630643233e-11,0.7469949424266815,2.171074688434601,0.19881771504878998,0.005610227584838867,2.9180696308612823,0.20442794263362885,3.123222589492798
4,0.05600000000000001,8,10924,7680,1384,1.1467173357732941e-06,6.817483191215587e-06,2.7838092905439556e-06,1.1543309069464008e-05,0.14312812126829644,1.0,gmres-auxspace,gmres-phase,6,32,True,True,nan,7.556767425526858e-11,1.30882940499967e-10,7.55676649424206e-11,0.7436085641384125,2.161410763859749,0.2008267045021057,0.0055716633796691895,2.9050193279981613,0.2063983678817749,3.1121661216020584
4,0.05600000000000001,9,10924,7680,1384,3.164021408041895e-07,1.8835779584440614e-06,7.681084009467127e-07,3.1892594262301385e-06,0.14312873278944543,1.0,gmres-auxspace,gmres-phase,6,32,True,True,nan,7.565277073794938e-11,1.304997672700156e-10,7.565273585549846e-11,0.7626775801181793,2.7419198602437973,0.18887856602668762,0.004809767007827759,3.5045974403619766,0.19368833303451538,3.6991246938705444
5,0.07,1,10924,7680,1384,0.41169288161130324,0.6985209305567284,1.0,1.0,0.20754689526722175,1.0,gmres-auxspace,gmres-phase,6,37,True,True,nan,9.117714381157439e-11,9.886891233172287e-11,9.117715585583536e-11,0.6922446340322495,2.3425145894289017,0.1949119120836258,0.006246045231819153,3.034759223461151,0.20115795731544495,3.2365980446338654
5,0.07,2,10924,7680,1384,0.008597687001022343,0.040006489072489916,0.020883739760989565,0.05727314289724194,0.21753403502712249,1.0,gmres-auxspace,gmres-phase,6,34,True,True,nan,7.520173506001941e-11,1.0457632995768323e-10,7.520171019489928e-11,0.7300914525985718,2.3597242683172226,0.1959642469882965,0.005035534501075745,3.0898157209157944,0.20099978148937225,3.2915479242801666
5,0.07,3,10924,7680,1384,0.002424742749257061,0.014111507182211401,0.005889688303006326,0.020201981880434684,0.2217413197820165,1.0,gmres-auxspace,gmres-phase,6,33,True,True,nan,5.710390375041785e-11,1.0214526045426691e-10,5.7103902136812396e-11,0.7595573961734772,2.1743926405906677,0.2021477222442627,0.004987925291061401,2.933950036764145,0.2071356475353241,3.141772836446762
5,0.07,4,10924,7680,1384,0.0008979858267552163,0.005717644476413848,0.002181203190204884,0.008185358843659597,0.22356582813991094,1.0,gmres-auxspace,gmres-phase,6,32,True,True,nan,7.989131692733864e-11,1.0151897184333396e-10,7.98913300252582e-11,0.7425699084997177,2.175106570124626,0.20046107470989227,0.005508065223693848,2.917676478624344,0.20596913993358612,3.124354526400566
5,0.07,5,10924,7680,1384,0.0003633958588114635,0.0024188352066982326,0.0008826867673523706,0.0034627956026606044,0.22436119163149285,1.0,gmres-auxspace,gmres-phase,6,32,True,True,nan,7.052429702902552e-11,1.0146580875012055e-10,7.052429764386312e-11,0.7633528262376785,2.69905224442482,0.1968872845172882,0.005585208535194397,3.4624050706624985,0.2024724930524826,3.665558382868767
5,0.07,6,10924,7680,1384,0.00015320194338834964,0.0010399841944247902,0.00037212677272616563,0.001488837555083585,0.2247076142823779,1.0,gmres-auxspace,gmres-phase,6,32,True,True,nan,6.7507007832584e-11,1.0057079962373042e-10,6.75070127652289e-11,0.7653472721576691,2.538524240255356,0.19542448222637177,0.005505412817001343,3.303871512413025,0.2009298950433731,3.5055023580789566
5,0.07,7,10924,7680,1384,6.572270538198578e-05,0.00045020621662685586,0.00015964013058656035,0.0006445135670709779,0.2248583735227375,1.0,gmres-auxspace,gmres-phase,6,32,True,True,nan,6.63513370508029e-11,1.0652037891987674e-10,6.635133611520602e-11,0.6992171555757523,2.592818483710289,0.20174460113048553,0.00509236752986908,3.2920356392860413,0.20683696866035461,3.499548465013504
5,0.07,8,10924,7680,1384,2.8420821624672133e-05,0.00019543363376471772,6.903403700699746e-05,0.0002797820726845724,0.22492393443260641,1.0,gmres-auxspace,gmres-phase,6,32,True,True,nan,6.591357534768148e-11,1.0635243825946266e-10,6.591357303248154e-11,0.7578708678483963,2.1942192763090134,0.2038080096244812,0.005169764161109924,2.9520901441574097,0.20897777378559113,3.1617521047592163
5,0.07,9,10924,7680,1384,1.2333795398203805e-05,8.49357903923467e-05,2.9958728822153077e-05,0.00012159376573677184,0.22495243493871947,1.0,gmres-auxspace,gmres-phase,6,32,True,True,nan,6.580503384298792e-11,1.0561046524898174e-10,6.580503495228228e-11,0.7623725086450577,2.291809156537056,0.20290428400039673,0.005092814564704895,3.0541816651821136,0.20799709856510162,3.262854129076004
5,0.07,10,10924,7680,1384,5.360948643982004e-06,3.6932688081388143e-05,1.3021718089951101e-05,5.2872700681928614e-05,0.2249648232153267,1.0,gmres-auxspace,gmres-phase,6,32,True,True,nan,6.585182134638861e-11,1.0501934414388159e-10,6.585182013614075e-11,0.7445799708366394,2.2194408178329468,0.20800143480300903,0.004655107855796814,2.964020788669586,0.21265654265880585,3.177366256713867
5,0.07,11,10924,7680,1384,2.3318483695161275e-06,1.6063635077068444e-05,5.664048308024244e-06,2.2996641008688974e-05,0.22497020809911364,1.0,gmres-auxspace,gmres-phase,6,32,True,True,nan,6.596269993663956e-11,1.0667586995882364e-10,6.596270703650461e-11,0.7567241936922073,2.1708685010671616,0.21001467108726501,0.00476546585559845,2.927592694759369,0.21478013694286346,3.1430585980415344
5,0.07,12,10924,7680,1384,1.0146227466249842e-06,6.987757294180389e-06,2.464513699274822e-06,1.0003647691145167e-05,0.22497254896251578,1.0,gmres-auxspace,gmres-phase,6,32,True,True,nan,6.610490761609418e-11,1.0427466546433966e-10,6.610490873398832e-11,0.762488842010498,2.8396863490343094,0.20262055099010468,0.004721641540527344,3.6021751910448074,0.20734219253063202,3.8102556467056274
5,0.07,13,10924,7680,1384,4.4154599239764814e-07,3.039964084771081e-06,1.0725130603898332e-06,4.352001424421453e-06,0.22497356666483403,1.0,gmres-auxspace,gmres-phase,6,32,True,True,nan,6.631945270724075e-11,1.0642375735313396e-10,6.631946046276686e-11,0.7600679844617844,2.133735418319702,0.20067809522151947,0.0047186315059661865,2.8938034027814865,0.20539672672748566,3.0998934507369995
6,0.0722,1,10924,7680,1384,0.06466667343553854,0.1017917407361968,1.0,1.0,0.23596119285100528,1.0,gmres-auxspace,gmres-phase,6,37,True,True,nan,8.878157617613558e-11,9.411971617830184e-11,8.878155695935697e-11,0.7614736706018448,2.2634726762771606,0.19547411799430847,0.0061241984367370605,3.0249463468790054,0.20159831643104553,3.227220594882965
6,0.0722,2,10924,7680,1384,0.002843909008664427,0.015227706972876934,0.043977969757471924,0.14959668498391257,0.23993997392108535,1.0,gmres-auxspace,gmres-phase,6,34,True,True,nan,5.2054596063087186e-11,1.0465686212685036e-10,5.2054603833987306e-11,0.7600845694541931,2.581793025135994,0.19765864312648773,0.005024835467338562,3.341877594590187,0.2026834785938263,3.545258566737175
6,0.0722,3,10924,7680,1384,0.000950396368491669,0.005992321473101822,0.014696849520782127,0.058868444824335064,0.24175977500363374,1.0,gmres-auxspace,gmres-phase,7,33,True,True,nan,4.893138567527529e-11,1.7088327270429007e-11,4.8931388579680075e-11,0.7683247029781342,2.663462221622467,0.20144715905189514,0.004942864179611206,3.431786924600601,0.20639002323150635,3.638866573572159
6,0.0722,4,10924,7680,1384,0.0003822293885206732,0.0026149325643032295,0.005910763121311468,0.025689044566789377,0.24261026676256398,1.0,gmres-auxspace,gmres-phase,6,32,True,True,nan,7.686983216088454e-11,1.0413198195246804e-10,7.686984465115232e-11,0.7626725286245346,2.3661321252584457,0.17096485197544098,0.005346134305000305,3.1288046538829803,0.17631098628044128,3.305871367454529
6,0.0722,5,10924,7680,1384,0.0001668088511338481,0.001183351551303906,0.0025795180464962004,0.01162522168051607,0.24300883257254177,1.0,gmres-auxspace,gmres-phase,6,32,True,True,nan,6.961086879840126e-11,1.0483441227149287e-10,6.96108677847544e-11,0.6982955187559128,2.0766889452934265,0.20076608657836914,0.005438253283500671,2.7749844640493393,0.2062043398618698,2.981881782412529
