step,load,iter,gdof_sigma,gdof_u,gdof_d,du_abs,dd_abs,err_u,err_d,max_d,d_relaxation,linear_solver_elastic,linear_solver_phase,linear_niter_elastic,linear_niter_phase,linear_converged_elastic,linear_converged_phase,linear_cb_res_elastic,linear_cb_res_phase,linear_res_elastic,linear_res_phase,t_elastic_assemble_iter_s,t_elastic_solve_iter_s,t_phase_assemble_iter_s,t_phase_solve_iter_s,t_elastic_iter_total_s,t_phase_iter_total_s,t_iter_s
0,0.0,1,3582,2460,131,0.0,0.0,0.0,0.0,0.0,1.0,_default_spsolve,_default_lgmres,1,1,True,True,nan,nan,nan,nan,0.04400940239429474,0.0535016804933548,0.005914449691772461,0.00013659894466400146,0.09751108288764954,0.006051048636436462,0.10376925766468048
1,0.05,1,3582,2460,131,250.69392952519593,0.5946802888734931,1.0,1.0,0.2904117443135473,1.0,_default_spsolve,_default_lgmres,1,1,True,True,nan,nan,nan,nan,0.04055255651473999,0.05250293016433716,0.00363333523273468,0.001304134726524353,0.09305548667907715,0.004937469959259033,0.09819875657558441
1,0.05,2,3582,2460,131,31599.03213441168,0.08449824021192714,126.04625965319127,0.14209019836859355,0.35366355827230334,1.0,_default_spsolve,_default_lgmres,1,1,True,True,nan,nan,nan,nan,0.040194883942604065,0.05238331854343414,0.003657504916191101,0.0011804252862930298,0.09257820248603821,0.004837930202484131,0.09762293100357056
1,0.05,3,3582,2460,131,44997.04849089971,0.030775415092355863,179.48998037615942,0.05175119415956083,0.37675213738538854,1.0,_default_spsolve,_default_lgmres,1,1,True,True,nan,nan,nan,nan,0.04203177988529205,0.052501022815704346,0.003637939691543579,0.001169458031654358,0.0945328027009964,0.004807397723197937,0.09953047335147858
1,0.05,4,3582,2460,131,20577.057664284435,0.011501585768786248,82.0803986089992,0.019340788628750046,0.38527947361329756,1.0,_default_spsolve,_default_lgmres,1,1,True,True,nan,nan,nan,nan,0.040668949484825134,0.052223414182662964,0.003644004464149475,0.0011357367038726807,0.0928923636674881,0.004779741168022156,0.09786021709442139
1,0.05,5,3582,2460,131,93746.01956813489,0.0043309795919456405,373.94610928827046,0.007282870599511285,0.3884612342605109,1.0,_default_spsolve,_default_lgmres,1,1,True,True,nan,nan,nan,nan,0.0404190719127655,0.052582353353500366,0.003545120358467102,0.0011502504348754883,0.09300142526626587,0.00469537079334259,0.09788160026073456
1,0.05,6,3582,2460,131,604281.6500388638,0.0016350012559905294,2410.4359095704813,0.002749378593139052,0.3896563729963304,1.0,_default_spsolve,_default_lgmres,1,1,True,True,nan,nan,nan,nan,0.04149359464645386,0.052637115120887756,0.0036224722862243652,0.0011308640241622925,0.09413070976734161,0.004753336310386658,0.09906964004039764
1,0.05,7,3582,2460,131,486773.41018014983,0.00061773682503886,1941.7040177322156,0.001038771313925745,0.39010681285491505,1.0,_default_spsolve,_default_lgmres,1,1,True,True,nan,nan,nan,nan,0.040615662932395935,0.05196356773376465,0.0036424994468688965,0.0011458396911621094,0.09257923066616058,0.004788339138031006,0.09755142033100128
1,0.05,8,3582,2460,131,21363.902965273992,0.00023344799830570345,85.21906775220427,0.0003925605113765004,0.39027684160390785,1.0,_default_spsolve,_default_lgmres,1,1,True,True,nan,nan,nan,nan,0.040817081928253174,0.05211888253688812,0.00361517071723938,0.001132279634475708,0.0929359644651413,0.004747450351715088,0.09787175059318542
1,0.05,9,3582,2460,131,358560.05314697564,8.822681033338936e-05,1430.2701857443208,0.0001483600717631284,0.39034106588705086,1.0,_default_spsolve,_default_lgmres,1,1,True,True,nan,nan,nan,nan,0.04120124876499176,0.052356183528900146,0.0035774409770965576,0.0010998696088790894,0.0935574322938919,0.004677310585975647,0.09842589497566223
