step,load,iter,gdof_sigma,gdof_u,gdof_d,du_abs,dd_abs,err_u,err_d,max_d,d_relaxation,linear_solver_elastic,linear_solver_phase,linear_niter_elastic,linear_niter_phase,linear_converged_elastic,linear_converged_phase,linear_cb_res_elastic,linear_cb_res_phase,linear_res_elastic,linear_res_phase,t_elastic_assemble_iter_s,t_elastic_solve_iter_s,t_phase_assemble_iter_s,t_phase_solve_iter_s,t_elastic_iter_total_s,t_phase_iter_total_s,t_iter_s
3,0.04200000000000001,1,183524,132408,22486,1.682657159530882,1.928837473187856,1.0,1.0,0.07713767939132803,1.0,gmres-auxspace,gmres-phase,8,107,True,True,nan,9.430962278206579e-11,1.6673385313437493e-09,9.430960666177418e-11,2.7355114072561264,98.34227651357651,0.4446266144514084,0.09307780861854553,101.07778792083263,0.5377044230699539,101.6335869282484
3,0.04200000000000001,2,183524,132408,22486,0.012611171353118365,0.030593782414605183,0.0074947955272328375,0.015861254688318446,0.07874226369572745,1.0,gmres-auxspace,gmres-phase,8,106,True,True,nan,8.206747064842441e-11,1.833581699828537e-09,8.206744776353401e-11,2.5816069543361664,114.84896928071976,0.5678526610136032,0.11379389464855194,117.43057623505592,0.6816465556621552,118.13118499517441
3,0.04200000000000001,3,183524,132408,22486,0.0008618062711347952,0.003955258709095211,0.0005121698536468732,0.0020505920089566795,0.07898722186059366,1.0,gmres-auxspace,gmres-phase,8,105,True,True,nan,8.492962008941926e-11,1.8185062640803435e-09,8.492956657625419e-11,3.1118146628141403,98.69617287814617,0.5497887432575226,0.11260990798473358,101.80798754096031,0.6623986512422562,102.48891215026379
3,0.04200000000000001,4,183524,132408,22486,0.00011806726383058476,0.0005782861958520148,7.016715387435277e-05,0.0002998107429426189,0.07902531890491991,1.0,gmres-auxspace,gmres-phase,8,104,True,True,nan,9.35129068727256e-11,1.815601238709245e-09,9.351294445537432e-11,2.6248328387737274,100.45507253706455,0.415364533662796,0.10452695190906525,103.07990537583828,0.5198914855718613,103.61881922185421
3,0.04200000000000001,5,183524,132408,22486,1.7247095285636233e-05,8.697442946101505e-05,1.0249916441947482e-05,4.509163196485882e-05,0.07903126159324568,1.0,gmres-auxspace,gmres-phase,8,104,True,True,nan,9.154082151872075e-11,1.815521313320507e-09,9.154086799935751e-11,2.4284439384937286,98.81629584729671,0.43927302956581116,0.11225013434886932,101.24473978579044,0.5515231639146805,101.8148602694273
3,0.04200000000000001,6,183524,132408,22486,2.5868556219145614e-06,1.323047834563344e-05,1.537363453548533e-06,6.859301796831526e-06,0.07903218651413835,1.0,gmres-auxspace,gmres-phase,8,104,True,True,nan,9.324059440724615e-11,1.8149073755266734e-09,9.324060015099297e-11,2.715687543153763,98.09621232748032,0.5723700672388077,0.11216044425964355,100.81189987063408,0.6845305114984512,101.51481075584888
4,0.05600000000000001,1,183524,132408,22486,1.6816430890481255,2.5283329199418425,1.0,1.0,0.13256445430994002,1.0,gmres-auxspace,gmres-phase,8,107,True,True,nan,9.49748297687387e-11,1.8477703023633303e-09,9.497478673484989e-11,2.69562266767025,113.24061453342438,0.3895920515060425,0.10742197930812836,115.93623720109463,0.49701403081417084,116.45330615341663
4,0.05600000000000001,2,183524,132408,22486,0.023275118432992365,0.07327663271068274,0.013840700553270774,0.028982193022415843,0.13647632580515634,1.0,gmres-auxspace,gmres-phase,8,105,True,True,nan,9.279122664460321e-11,1.9743427151758816e-09,9.279120460037854e-11,2.355726346373558,98.33684347569942,0.42155396938323975,0.11666467785835266,100.69256982207298,0.5382186472415924,101.24903802573681
4,0.05600000000000001,3,183524,132408,22486,0.00290564963835805,0.01650338016823098,0.001727863455260747,0.006527376216186986,0.13750694521361212,1.0,gmres-auxspace,gmres-phase,8,104,True,True,nan,8.600420006702061e-11,1.8306989511050758e-09,8.60042020704974e-11,2.529388651251793,95.14562867581844,0.4459953159093857,0.12554560601711273,97.67501732707024,0.5715409219264984,98.2650738209486
4,0.05600000000000001,4,183524,132408,22486,0.0006926455635712017,0.004221578826166516,0.0004118861892170387,0.001669708444196353,0.13778818132090925,1.0,gmres-auxspace,gmres-phase,8,103,True,True,nan,9.626828248347515e-11,1.8298243028675568e-09,9.626828854534047e-11,2.228792831301689,95.28768306970596,0.42726820707321167,0.12149979174137115,97.51647590100765,0.5487679988145828,98.08349396288395
4,0.05600000000000001,5,183524,132408,22486,0.00017701817497249597,0.0011132448902190111,0.00010526500904106533,0.0004403078730013998,0.13786525927661888,1.0,gmres-auxspace,gmres-phase,8,103,True,True,nan,9.768074724103671e-11,1.8426346042313168e-09,9.768072004856217e-11,2.7062507569789886,95.96580436825752,0.4504127651453018,0.1306941956281662,98.67205512523651,0.581106960773468,99.2716675400734
4,0.05600000000000001,6,183524,132408,22486,4.6544749590128616e-05,0.00029716685240019586,2.7678138062265476e-05,0.00011753470045670702,0.13788634325225893,1.0,gmres-auxspace,gmres-phase,8,103,True,True,nan,9.903595478257172e-11,2.3369553821003744e-09,9.903592091536955e-11,2.374867632985115,114.0036531239748,0.43743541836738586,0.1099061518907547,116.37852075695992,0.5473415702581406,116.94445373117924
4,0.05600000000000001,7,183524,132408,22486,1.2409768426233566e-05,7.980092974078549e-05,7.379549505512475e-06,3.1562666890648675e-05,0.1378920956479064,1.0,gmres-auxspace,gmres-phase,8,103,True,True,nan,9.94206557854565e-11,2.338869575010679e-09,9.942066260932265e-11,2.739880159497261,98.53539979457855,0.4346460849046707,0.09280940890312195,101.27527995407581,0.5274554938077927,101.82106149196625
4,0.05600000000000001,8,183524,132408,22486,3.333257294703916e-06,2.149612961794846e-05,1.9821431291884103e-06,8.502096163207384e-06,0.13789366151407514,1.0,gmres-auxspace,gmres-phase,8,103,True,True,nan,9.96611339558707e-11,2.338087354756472e-09,9.966108391772542e-11,2.587527945637703,98.4472332149744,0.43207743763923645,0.11613304913043976,101.0347611606121,0.5482104867696762,101.60125130414963
5,0.07,1,183524,132408,22486,1.6803069415934455,2.9836036532757912,1.0,1.0,0.2003175517296264,1.0,gmres-auxspace,gmres-phase,8,107,True,True,nan,9.122587803593807e-11,2.336899896183242e-09,9.122584001004329e-11,2.296572670340538,98.245256498456,0.41989316046237946,0.11845774948596954,100.54182916879654,0.538350909948349,101.09872111678123
5,0.07,2,183524,132408,22486,0.0371172626580072,0.14584657074724613,0.022089572886492197,0.04888268942395101,0.2081963036163102,1.0,gmres-auxspace,gmres-phase,8,105,True,True,nan,8.503039606914985e-11,1.784773128401586e-09,8.503038011593457e-11,2.6082976162433624,94.75080913305283,0.42764508724212646,0.11517167091369629,97.35910674929619,0.5428167581558228,97.92022973299026
5,0.07,3,183524,132408,22486,0.00779018468896027,0.05054467693538903,0.00463616765254376,0.016940814802895974,0.2113942067171783,1.0,gmres-auxspace,gmres-phase,8,103,True,True,nan,8.609669169566259e-11,2.4250303047476415e-09,8.609667343432703e-11,2.494660511612892,113.39029768109322,0.44602400064468384,0.10419602692127228,115.88495819270611,0.5502200275659561,116.45393791794777
5,0.07,4,183524,132408,22486,0.00285034782966425,0.019967775193830126,0.0016963256885442891,0.00669250259561349,0.21274778351382137,1.0,gmres-auxspace,gmres-phase,8,102,True,True,nan,9.605675577883113e-11,2.3936265859211265e-09,9.605677175355636e-11,2.7311129570007324,99.92251142859459,0.4661298990249634,0.11042207479476929,102.65362438559532,0.5765519738197327,103.24896609783173
5,0.07,5,183524,132408,22486,0.0011261607167647118,0.008170963941145021,0.0006702113101412095,0.002738622448117016,0.2133256168525056,1.0,gmres-auxspace,gmres-phase,8,102,True,True,nan,9.975836375012227e-11,2.3846702862013017e-09,9.975834767921848e-11,2.3502128273248672,97.83359190821648,0.4192878305912018,0.1128285825252533,100.18380473554134,0.5321164131164551,100.7342890650034
5,0.07,6,183524,132408,22486,0.00045972195320526695,0.0033937351115242557,0.0002735940332242571,0.0011374617763985403,0.21357227164518325,1.0,gmres-auxspace,gmres-phase,8,103,True,True,nan,8.041489854347706e-11,2.376635870187786e-09,8.041493261002103e-11,2.7575687021017075,98.10681445896626,0.42993372678756714,0.10140328109264374,100.86438316106796,0.5313370078802109,101.41423951089382
5,0.07,7,183524,132408,22486,0.0001907249941733534,0.001419733029499756,0.00011350604431383691,0.0004758450499753836,0.21367733687031623,1.0,gmres-auxspace,gmres-phase,8,103,True,True,nan,8.071351755779511e-11,2.3795470296222563e-09,8.071359938300779e-11,2.27404348552227,97.95972120761871,0.4038270264863968,0.10771834850311279,100.23376469314098,0.5115453749895096,100.76355890929699
5,0.07,8,183524,132408,22486,7.97981326252633e-05,0.0005961982415735317,4.749021184759865e-05,0.00019982487986262758,0.2137219951961549,1.0,gmres-auxspace,gmres-phase,8,103,True,True,nan,8.048491305638181e-11,2.4011575183001212e-09,8.048493791964253e-11,2.615878388285637,113.40540060400963,0.4459739774465561,0.11631076037883759,116.02127899229527,0.5622847378253937,116.6021910905838
