gdof_sigma,gdof_u,gdof_d,elastic_formulation,history_source,max_d,max_H,R,residual_force,R_dir,load,load_dir,linear_solver_elastic,linear_solver_phase,linear_niter_elastic,linear_niter_phase,linear_converged_elastic,linear_converged_phase,linear_cb_res_elastic,linear_cb_res_phase,linear_res_elastic,linear_res_phase,t_step_s,t_init_damage_s,t_elastic_assemble_s,t_elastic_solve_s,t_phase_assemble_s,t_phase_solve_s,d_relaxation,stagger_tol,reaction_y,disp_y,step,iters,converged,err_u,err_d,rss_mb
3582,2460,131,standard,from_u,0.0,0.0,-0.0,-0.0,y,0.0,y,_default_spsolve,_default_lgmres,1,1,True,True,nan,nan,nan,nan,0.16708092391490936,1.996755599975586e-06,0.04136054217815399,0.05448995530605316,0.00552898645401001,8.560717105865479e-05,1.0,1e-05,-0.0,0.0,0,1,True,0.0,0.0,155.3125
3582,2460,131,standard,from_u,0.13205261081392525,12.83935190884895,-15.542269336623946,-15.542269336623946,y,0.05,y,_default_spsolve,_default_lgmres,1,1,True,True,nan,nan,nan,nan,4.936185911297798,1.1622905731201172e-06,2.038210242986679,2.612088680267334,0.20860812067985535,0.04386046528816223,1.0,1e-05,-15.542269336623946,0.05,1,50,True,0.0,0.0,157.08984375
