step,load,iter,gdof_sigma,gdof_u,gdof_d,du_abs,dd_abs,err_u,err_d,max_d,d_relaxation,linear_solver_elastic,linear_solver_phase,linear_niter_elastic,linear_niter_phase,linear_converged_elastic,linear_converged_phase,linear_cb_res_elastic,linear_cb_res_phase,linear_res_elastic,linear_res_phase,t_elastic_assemble_iter_s,t_elastic_solve_iter_s,t_phase_assemble_iter_s,t_phase_solve_iter_s,t_elastic_iter_total_s,t_phase_iter_total_s,t_iter_s
0,0.0,1,10924,7680,1384,0.0,0.0,0.0,0.0,0.0,1.0,elastic_solver,gmres-phase,1,1,True,True,nan,nan,0.0,0.0,1.9915834665298462,0.00048613548278808594,2.112932875752449,0.00015686452388763428,1.9920696020126343,2.1130897402763367,4.106273531913757
1,0.014000000000000002,1,10924,7680,1384,0.41228636396706236,0.09591367858367865,1.0,1.0,0.009184520955397363,1.0,elastic_solver,gmres-phase,1,37,True,True,nan,7.688030378769482e-11,8.60047884638207e-09,7.688026078316146e-11,1.9580933600664139,3.518495351076126,0.6943384855985641,0.006077498197555542,5.47658871114254,0.7004159837961197,6.17813566327095
1,0.014000000000000002,2,10924,7680,1384,0.0001981293885371841,0.00021158585024624188,0.00048056255518800687,0.002206002870191727,0.009235184415959793,1.0,elastic_solver,gmres-phase,1,34,True,True,nan,9.571791638640136e-11,8.334504181334104e-09,9.571788370716556e-11,1.991228312253952,3.304949790239334,0.6943323165178299,0.005113676190376282,5.296178102493286,0.6994459927082062,5.996455729007721
1,0.014000000000000002,3,10924,7680,1384,2.0995796303359784e-06,3.0947488501341736e-06,5.092527461091859e-06,3.226598015875494e-05,0.00923606951544564,1.0,elastic_solver,gmres-phase,1,33,True,True,nan,7.417852770442292e-11,8.333783324285193e-09,7.417854079597452e-11,1.9833981692790985,2.5044176131486893,0.7086898684501648,0.005091279745101929,4.487815782427788,0.7137811481952667,5.202722758054733
1,0.014000000000000002,4,10924,7680,1384,3.212311454360981e-08,5.182151921754656e-08,7.791456946215211e-08,5.402933135583528e-07,0.009236085264269394,1.0,elastic_solver,gmres-phase,1,33,True,True,nan,6.350573134744656e-11,8.333646029859599e-09,6.350572777401736e-11,1.9461979866027832,2.5914073288440704,0.7695833593606949,0.00511854887008667,4.537605315446854,0.7747019082307816,5.313143119215965
2,0.028000000000000004,1,10924,7680,1384,0.41224318201637,0.281512588719603,1.0,1.0,0.03598499563033392,1.0,elastic_solver,gmres-phase,1,37,True,True,nan,7.932600793504331e-11,8.333664316631671e-09,7.932602951183566e-11,1.9346741437911987,3.576077952980995,0.7014546692371368,0.00618743896484375,5.510752096772194,0.7076421082019806,6.219404608011246
2,0.028000000000000004,2,10924,7680,1384,0.0011786765683342683,0.002426664770626398,0.002859177834231504,0.008620093267102334,0.03656509795692402,1.0,elastic_solver,gmres-phase,1,34,True,True,nan,9.389080690300627e-11,8.009650123198685e-09,9.389082069021442e-11,1.9578784853219986,3.8577790707349777,0.7268861532211304,0.005334258079528809,5.815657556056976,0.7322204113006592,6.549341708421707
2,0.028000000000000004,3,10924,7680,1384,4.9353338171044254e-05,0.00014066443316865866,0.00011971899190581266,0.0004996736870931398,0.03660536888739433,1.0,elastic_solver,gmres-phase,1,33,True,True,nan,7.30567150240204e-11,8.011147640495974e-09,7.30567086648419e-11,1.9307485967874527,2.901919960975647,0.6806711405515671,0.0049828290939331055,4.8326685577631,0.6856539696455002,5.519124075770378
2,0.028000000000000004,4,10924,7680,1384,2.999054289563943e-06,9.354958494805038e-06,7.274963954273116e-06,3.323104852025969e-05,0.03660821746929863,1.0,elastic_solver,gmres-phase,1,33,True,True,nan,5.2810298232062484e-11,8.011370767690933e-09,5.2810309873646534e-11,2.014439567923546,3.070480227470398,0.6867570877075195,0.004852727055549622,5.084919795393944,0.6916098147630692,5.777581185102463
2,0.028000000000000004,5,10924,7680,1384,1.9763174433528796e-07,6.442271145519937e-07,4.794057317543219e-07,2.288448688856568e-06,0.03660841863418985,1.0,elastic_solver,gmres-phase,1,32,True,True,nan,9.158453114365257e-11,8.011128595268286e-09,9.158456020113152e-11,1.9545993655920029,2.287538856267929,0.7052301466464996,0.004714682698249817,4.242138221859932,0.7099448293447495,4.95316706597805
