step,load,iter,gdof_sigma,gdof_u,gdof_d,du_abs,dd_abs,err_u,err_d,max_d,d_relaxation,linear_solver_elastic,linear_solver_phase,linear_niter_elastic,linear_niter_phase,linear_converged_elastic,linear_converged_phase,linear_cb_res_elastic,linear_cb_res_phase,linear_res_elastic,linear_res_phase,t_elastic_assemble_iter_s,t_elastic_solve_iter_s,t_phase_assemble_iter_s,t_phase_solve_iter_s,t_elastic_iter_total_s,t_phase_iter_total_s,t_iter_s
0,0.0,1,48092,34416,5956,0.0,0.0,0.0,0.0,0.0,1.0,solve_direct_pardiso,gmres-phase,1,1,True,True,nan,nan,0.0,0.0,13.498372022000694,11.004223751999234,3.9866781670007185,0.0002602929998829495,24.50259577399993,3.9869384600006015,28.494380706999436
1,0.014000000000000002,1,48092,34416,5956,0.8615541583331658,0.21117043810801536,1.0,1.0,0.008990322672011235,1.0,solve_direct_pardiso,gmres-phase,1,61,True,True,nan,7.247503267110229e-11,5.390900456009785e-13,7.247500317717832e-11,3.2841753659995447,0.42481519600005413,1.0219814069987478,0.10152788399864221,3.708990561999599,1.12350929099739,4.905844840001009
1,0.014000000000000002,2,48092,34416,5956,0.0004366231467866853,0.0003836800675704421,0.0005067854905737007,0.0018169213030385753,0.00902893972333306,1.0,solve_direct_pardiso,gmres-phase,1,60,True,True,nan,7.273983470022066e-11,4.673822623782634e-08,7.273986898844304e-11,2.6145556320007017,6.0640004830002,0.9137079329993867,0.09885947899965686,8.678556115000902,1.0125674119990435,9.697312253998462
1,0.014000000000000002,3,48092,34416,5956,3.382107848925232e-06,5.696973396282045e-06,3.9255893738224635e-06,2.6978082004868494e-05,0.009029632904831502,1.0,solve_direct_pardiso,gmres-phase,1,58,True,True,nan,8.679297458896088e-11,4.181714041682147e-08,8.679300189598595e-11,3.703113363000739,7.692985192001288,0.9936276690004888,0.09789218699916091,11.396098555002027,1.0915198559996497,12.494030162000854
