step_label,step_file,scheme,rel_L2,rel_Linf,max_grid,max_ratio,max_qp_truth,frac_qp_in_grid
t_a,step_010_qp.npz,I1,0.0863728900562244,0.4507746720820576,15.644169807434082,0.8580925984016486,18.231330554038287,0.9958333333333333
t_a,step_010_qp.npz,I2,0.11123634108642963,0.4294247935908832,14.738073348999023,0.8083926351570924,18.231330554038287,0.9958333333333333
t_a,step_010_qp.npz,const,0.8237859286291216,0.9184104679103632,1.4874857292754822,0.08158953208963678,18.231330554038287,0.9958333333333333
t_b,step_020_qp.npz,I1,0.593357648038715,0.758505821848637,6788.15966796875,1.0000000271707061,6788.159483529663,0.9958333333333333
t_b,step_020_qp.npz,I2,0.6871257302779313,0.5883413530954537,3130.259765625,0.46113527138247906,6788.159483529663,0.9958333333333333
t_b,step_020_qp.npz,const,0.9967788404292903,0.9970602910849213,19.9552129507081,0.002939708915078689,6788.159483529663,0.9958333333333333
t_c,step_030_qp.npz,I1,0.5993117279138733,0.7990808303043031,18526.130859375,0.99880069337639,18548.37604962853,0.9958333333333333
t_c,step_030_qp.npz,I2,0.7213745130461036,0.7216556689810624,7502.14306640625,0.4044636062118493,18548.37604962853,0.9958333333333333
t_c,step_030_qp.npz,const,0.9935397100336794,0.9942168155900112,107.26867920082013,0.005783184409988734,18548.37604962853,0.9958333333333333
