step,load,iter,gdof_sigma,gdof_u,gdof_d,du_abs,dd_abs,err_u,err_d,max_d,d_relaxation,linear_solver_elastic,linear_solver_phase,linear_niter_elastic,linear_niter_phase,linear_converged_elastic,linear_converged_phase,linear_cb_res_elastic,linear_cb_res_phase,linear_res_elastic,linear_res_phase,t_elastic_assemble_iter_s,t_elastic_solve_iter_s,t_phase_assemble_iter_s,t_phase_solve_iter_s,t_elastic_iter_total_s,t_phase_iter_total_s,t_iter_s
0,0.0,1,3582,2460,131,0.0,0.0,0.0,0.0,0.0,1.0,_default_spsolve,_default_lgmres,1,1,True,True,nan,nan,nan,nan,0.03754925727844238,0.05229650437831879,0.005113765597343445,8.127093315124512e-05,0.08984576165676117,0.00519503653049469,0.09522165358066559
1,0.05,1,3582,2460,131,250.69392952519593,0.24198772476488517,1.0,1.0,0.10465813959577354,1.0,_default_spsolve,_default_lgmres,1,1,True,True,nan,nan,nan,nan,0.04125824570655823,0.05258363485336304,0.004192933440208435,0.001147344708442688,0.09384188055992126,0.005340278148651123,0.09937034547328949
1,0.05,2,3582,2460,131,8808.300105111779,0.011822272092189707,35.135673694988704,0.04885484213579926,0.11231872421946763,1.0,_default_spsolve,_default_lgmres,1,1,True,True,nan,nan,nan,nan,0.041729509830474854,0.052160680294036865,0.004082232713699341,0.001061275601387024,0.09389019012451172,0.005143508315086365,0.09922550618648529
1,0.05,3,3582,2460,131,102912.62388395725,0.0011910350917081027,410.511032631981,0.004921882268471718,0.11312839121806792,1.0,_default_spsolve,_default_lgmres,1,1,True,True,nan,nan,nan,nan,0.04022735357284546,0.052358806133270264,0.004048645496368408,0.001060590147972107,0.09258615970611572,0.005109235644340515,0.09787075221538544
1,0.05,4,3582,2460,131,1493922377.4321785,0.00012981511855152214,5959148.593113549,0.0005364533208353865,0.11321694465839914,1.0,_default_spsolve,_default_lgmres,1,1,True,True,nan,nan,nan,nan,0.04020389914512634,0.05261211097240448,0.003979846835136414,0.00102175772190094,0.09281601011753082,0.0050016045570373535,0.09800146520137787
1,0.05,5,3582,2460,131,1493766291.5728197,1.4250779515480232e-05,5958525.977880486,5.8890505827625195e-05,0.11322664146312895,1.0,_default_spsolve,_default_lgmres,1,1,True,True,nan,nan,nan,nan,0.04138295352458954,0.05225507915019989,0.004054620862007141,0.0010311305522918701,0.09363803267478943,0.005085751414299011,0.09890501201152802
1,0.05,6,3582,2460,131,59167.69794415459,1.559766442943557e-06,236.01567878494623,6.445642829441135e-06,0.11322770331449104,1.0,_default_spsolve,_default_lgmres,1,1,True,True,nan,nan,nan,nan,0.04010196030139923,0.05228111147880554,0.004104509949684143,0.0009967386722564697,0.09238307178020477,0.005101248621940613,0.09766896069049835
1,0.05,7,3582,2460,131,41326.10389021826,1.710478385553069e-07,164.84684718328927,7.068451043188106e-07,0.1132278197880349,1.0,_default_spsolve,_default_lgmres,1,1,True,True,nan,nan,nan,nan,0.03941977024078369,0.05206194519996643,0.004082992672920227,0.0010014623403549194,0.09148171544075012,0.0050844550132751465,0.09675189852714539
1,0.05,8,3582,2460,131,116687.18676808375,1.8761240493313853e-08,465.45677028990895,7.75297197886473e-08,0.11322783256420074,1.0,_default_spsolve,_default_lgmres,1,1,True,True,nan,nan,nan,nan,0.04065781831741333,0.05208943784236908,0.004070758819580078,0.0009920448064804077,0.09274725615978241,0.005062803626060486,0.09799942374229431
1,0.05,9,3582,2460,131,44642.688853494525,2.054965131628573e-09,178.0764653457942,8.492022203296359e-09,0.11322783396803006,1.0,_default_spsolve,_default_lgmres,1,1,True,True,nan,nan,nan,nan,0.04028555750846863,0.05200095474720001,0.004075154662132263,0.0010034292936325073,0.09228651225566864,0.0050785839557647705,0.0975494384765625
