step,load,iter,gdof_sigma,gdof_u,gdof_d,du_abs,dd_abs,err_u,err_d,max_d,linear_solver_elastic,linear_solver_phase,linear_niter_elastic,linear_niter_phase,linear_converged_elastic,linear_converged_phase,linear_cb_res_elastic,linear_cb_res_phase,linear_res_elastic,linear_res_phase,t_elastic_assemble_iter_s,t_elastic_solve_iter_s,t_phase_assemble_iter_s,t_phase_solve_iter_s,t_elastic_iter_total_s,t_phase_iter_total_s,t_iter_s
3,0.04200000000000001,12,17120,12120,2150,550678.2133554739,4.617048794012348,989448.1106016827,2.989772140597345,1.0,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,3.9721310684027704e-10,1.2014007844639491e-14,0.11563833337277174,0.4961897502653301,0.0201511662453413,0.0029750829562544823,0.6118280836381018,0.023126249201595783,0.635690167080611
3,0.04200000000000001,13,17120,12120,2150,288758.6163877108,4.351780918225184,518835.9743957109,2.817997801575322,1.0,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.1813801076541118e-10,1.1976249174063844e-14,0.11367504112422466,0.48010800033807755,0.02082404075190425,0.003025874961167574,0.5937830414623022,0.023849915713071823,0.6183469998650253
3,0.04200000000000001,14,17120,12120,2150,209526.8342942025,4.039728138107142,376473.81952792796,2.6159278755215203,1.0,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,3.999691297108451e-11,1.4842186607455522e-14,0.11709208320826292,0.46230604220181704,0.0205744169652462,0.003042750060558319,0.57939812541008,0.02361716702580452,0.603788583073765
3,0.04200000000000001,15,17120,12120,2150,167356.3040960441,3.928223432735427,300702.61519175,2.543722950570715,1.0,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,2.652068762801294e-10,2.8272657062451263e-14,0.11578091606497765,0.5124342502094805,0.020390749908983707,0.003011791966855526,0.6282151662744582,0.023402541875839233,0.6523184166289866
3,0.04200000000000001,16,17120,12120,2150,136995.91105381114,3.621575124235901,246151.6400410944,2.345152692681703,1.0,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,3.023464455777174e-10,1.966556076313027e-14,0.11433945782482624,0.5043027498759329,0.020296833012253046,0.003086499869823456,0.6186422077007592,0.023383332882076502,0.6427697092294693
3,0.04200000000000001,17,17120,12120,2150,106250.68167307012,3.6311810500869295,190909.19829743984,2.3513730145312994,1.0,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.795549847529131e-10,7.681500671678641e-16,0.11494929203763604,0.4920080415904522,0.020571207627654076,0.002869166899472475,0.6069573336280882,0.02344037452712655,0.6311632078140974
3,0.04200000000000001,18,17120,12120,2150,89176.0004578737,3.4085407155107528,160229.73675753616,2.2072021600771796,1.0,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.9109740447450636e-10,2.1962925627508073e-15,0.11567883333191276,0.51072833314538,0.020263082813471556,0.0028885421343147755,0.6264071664772928,0.02315162494778633,0.6502830842509866
3,0.04200000000000001,19,17120,12120,2150,78631.28217168183,3.5215594486457933,141283.18806165637,2.2803874944255966,1.0,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,2.77201095129213e-10,7.572910369442847e-14,0.11715862527489662,0.5332693746313453,0.02046304102987051,0.003189542330801487,0.6504279999062419,0.023652583360671997,0.6748323338106275
3,0.04200000000000001,20,17120,12120,2150,67365.36493517976,3.4090099233445854,121040.80284737833,2.2075059958329466,1.0,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,2.1563820852800367e-10,7.121355629911091e-13,0.11461666598916054,0.5389962918125093,0.020316374953836203,0.0031047500669956207,0.6536129578016698,0.023421125020831823,0.677790833171457
3,0.04200000000000001,21,17120,12120,2150,63894.00816033814,3.3928783872041004,114803.53520397111,2.197060011939424,1.0,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.5901377099488936e-10,1.787194466936165e-15,0.11536095757037401,0.529290834441781,0.023737584240734577,0.0034508341923356056,0.6446517920121551,0.027188418433070183,0.6727798748761415
3,0.04200000000000001,22,17120,12120,2150,53278.46736991534,3.6833221694703537,95729.73398329581,2.3851370211656433,1.0,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,3.622324647133059e-10,9.844667867414885e-16,0.22411887487396598,0.6474642502143979,0.025498999748378992,0.003714874852448702,0.8715831250883639,0.029213874600827694,0.9017702089622617
3,0.04200000000000001,23,17120,12120,2150,40676.20420909211,3.3143360776204727,73086.22790049286,2.146199902045018,1.0,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,2.745260743220131e-10,7.317720866909689e-16,0.1571126664057374,0.43574320804327726,0.021262666676193476,0.0031285001896321774,0.5928558744490147,0.024391166865825653,0.6180190830491483
3,0.04200000000000001,24,17120,12120,2150,39381.60668003126,3.473901653813028,70760.11975229926,2.2495266667345204,1.0,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,3.2822744230815954e-10,5.142177826182874e-16,0.15289379190653563,0.5533656668849289,0.020623791962862015,0.0030942088924348354,0.7062594587914646,0.02371800085529685,0.7307506669312716
3,0.04200000000000001,25,17120,12120,2150,36291.474730234426,3.493968908035739,65207.829603383056,2.262521226742453,1.0,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,7.450901412593275e-11,1.5809274600278368e-15,0.11523966630920768,0.5709022502414882,0.02041787514463067,0.0030847080051898956,0.6861419165506959,0.023502583149820566,0.7103858329355717
3,0.04200000000000001,26,17120,12120,2150,28075.19159368221,3.1175330715816827,50444.96877383677,2.018760021963254,1.0,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.3216471719603564e-10,1.1676227886740867e-15,0.1157246669754386,0.5670786672271788,0.020705666858702898,0.003077874891459942,0.6828033342026174,0.02378354175016284,0.7074147081002593
3,0.04200000000000001,27,17120,12120,2150,28792.140811628393,2.7406954354302675,51733.16945417907,1.7747386315990945,1.0,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,8.167565264371836e-11,1.1364187767707514e-15,0.116328792180866,0.5579251670278609,0.02090091723948717,0.003086333628743887,0.6742539592087269,0.023987250868231058,0.6991216670721769
3,0.04200000000000001,28,17120,12120,2150,24885.51620226207,2.677548937958313,44713.82086761651,1.7338480871537363,1.0,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,9.090157578870745e-11,1.036578787963014e-15,0.11513654235750437,0.5756878750398755,0.02041670773178339,0.00304320827126503,0.6908244173973799,0.02345991600304842,0.7150102499872446
3,0.04200000000000001,29,17120,12120,2150,22804.684195671525,2.2758203799742103,40975.02160614749,1.4737085685285831,1.0,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,5.3412975230266634e-11,8.416800246400353e-16,0.1159512079320848,0.5205496670678258,0.023145582992583513,0.0033647920936346054,0.6365008749999106,0.02651037508621812,0.663797833956778
3,0.04200000000000001,30,17120,12120,2150,16525.703703999123,2.2037433077567004,29693.06921850211,1.427035026162906,1.0,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,5.1333354215722774e-11,7.688426238863661e-16,0.13415300007909536,0.5225403746590018,0.02081862511113286,0.0030712499283254147,0.6566933747380972,0.023889875039458275,0.6813374171033502
3,0.04200000000000001,31,17120,12120,2150,14174.718475466698,1.8840054869003615,25468.863800514602,1.2199886483270668,1.0,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,5.281206791184192e-11,9.0651660518275e-16,0.11678866622969508,0.5574465421959758,0.020605542231351137,0.003050666768103838,0.6742352084256709,0.023656208999454975,0.6986890002153814
3,0.04200000000000001,32,17120,12120,2150,10857.415054335073,2.1568910925155076,19508.39628477435,1.3966958519191663,1.0,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,4.69901567954972e-11,6.004375210371686e-16,0.11584116565063596,0.5902072498574853,0.02570308279246092,0.003765416331589222,0.7060484155081213,0.02946849912405014,0.7364627080969512
3,0.04200000000000001,33,17120,12120,2150,8078.09792694818,1.529964411469691,14514.572280553788,0.9907291816906154,1.0,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,3.906462007790337e-11,7.562734955175387e-16,0.12833812460303307,0.5588384158909321,0.02069870801642537,0.003118583932518959,0.6871765404939651,0.02381729194894433,0.7117758332751691
3,0.04200000000000001,34,17120,12120,2150,6281.5714542996,1.4548282379981197,11286.607779876173,0.9420747168541771,1.0,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,3.8946946374515496e-11,6.677787867353957e-16,0.11602333281189203,0.6253184578381479,0.02347725024446845,0.003253624774515629,0.7413417906500399,0.02673087501898408,0.7691049999557436
3,0.04200000000000001,35,17120,12120,2150,5996.069990663958,0.9992849102206456,10773.624195421293,0.6470874184763955,1.0,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,5.22323014322675e-11,9.061133478361043e-16,0.13272079220041633,0.533094875048846,0.02310204179957509,0.00340466620400548,0.6658156672492623,0.02650670800358057,0.6931763747707009
3,0.04200000000000001,36,17120,12120,2150,2045.0283070343778,0.5826654360240351,3674.4678569949983,0.3773052799816276,1.0,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,5.091481963753105e-11,1.1535711254891312e-15,0.12798150023445487,0.5449111666530371,0.022478749975562096,0.0034728338941931725,0.6728926668874919,0.025951583869755268,0.6998583329841495
3,0.04200000000000001,37,17120,12120,2150,2949.7936451882288,0.24733169332913363,5300.132959885747,0.1601597555480009,1.0,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,3.893913899060977e-11,9.867099204821203e-16,0.13956600008532405,0.593655957840383,0.020655875094234943,0.0030703339725732803,0.7332219579257071,0.023726209066808224,0.757734791841358
3,0.04200000000000001,38,17120,12120,2150,1053.3977924971152,0.01586325114444301,1892.725061969066,0.010272255816845896,1.0,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,3.677403855141149e-11,8.886433608303212e-16,0.11611433327198029,0.6093499171547592,0.0204262500628829,0.0030509578064084053,0.7254642504267395,0.023477207869291306,0.7496522907167673
3,0.04200000000000001,39,17120,12120,2150,520.2369353999071,0.0003571267035814871,934.751802981477,0.0002312575666118119,1.0,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,5.638951285417123e-11,8.826635830282992e-16,0.116157665848732,0.6015461669303477,0.02048379136249423,0.002970500383526087,0.7177038327790797,0.023454291746020317,0.74191137496382
3,0.04200000000000001,40,17120,12120,2150,0.00031876845334957563,5.837984410104208e-05,0.0005727570770673617,3.780389578989688e-05,1.0,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,4.024599761064714e-11,6.639697416376881e-16,0.11613679211586714,0.5874483329243958,0.02074962481856346,0.003074374981224537,0.7035851250402629,0.023823999799787998,0.7281832499429584
3,0.04200000000000001,41,17120,12120,2150,2.444673475807377e-05,9.39430221959814e-06,4.392542673763313e-05,6.083284866499769e-06,1.0,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,4.108184358834417e-11,8.363863596530606e-16,0.11615520808845758,0.6011863327585161,0.022144457791000605,0.0034009162336587906,0.7173415408469737,0.025545374024659395,0.743697667028755
3,0.04200000000000001,42,17120,12120,2150,2.9357937185974346e-06,1.5027141630478663e-06,5.274978158809785e-06,9.730832703756675e-07,1.0,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,3.950506179593861e-11,8.381190191180938e-16,0.12677149986848235,0.5804549166932702,0.020950083155184984,0.003158582840114832,0.7072264165617526,0.024108665995299816,0.7320783748291433
4,0.05600000000000001,1,17120,12120,2150,515276.52802600834,0.021296778638481575,1.0,1.0,1.0,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,5.051285298004336e-11,4.005102968101571e-16,0.1376933748833835,0.5683550406247377,0.02285475004464388,0.003084875177592039,0.7060484155081213,0.025939625222235918,0.7328313747420907
4,0.05600000000000001,2,17120,12120,2150,3.6594962470317367,0.006547208407755566,7.102004550937017e-06,0.307427170977177,1.0,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,5.576443797244611e-11,7.585549325467304e-16,0.12208029208704829,0.5834219581447542,0.02123083407059312,0.0030199578031897545,0.7055022502318025,0.024250791873782873,0.7304937923327088
