gdof_sigma,gdof_u,gdof_d,elastic_formulation,history_source,max_d,max_H,R,residual_force,R_dir,load,load_dir,linear_solver_elastic,linear_solver_phase,linear_niter_elastic,linear_niter_phase,linear_converged_elastic,linear_converged_phase,linear_cb_res_elastic,linear_cb_res_phase,linear_res_elastic,linear_res_phase,t_step_s,t_init_damage_s,t_elastic_assemble_s,t_elastic_solve_s,t_phase_assemble_s,t_phase_solve_s,reaction_y,disp_y,step,iters,converged,err_u,err_d
76099,54660,9379,effective_stress,from_u,0.0,0.0,-0.0,-0.0,y,0.0,y,elastic_solver,_default_spsolve,1,1,True,True,nan,nan,0.0,0.0,4.751263624988496,3.0421651899814606e-06,2.3288162918761373,0.06100670900195837,0.09764104196801782,0.026834083255380392,-0.0,0.0,0,1,True,0.0,0.0
