step,load,iter,gdof_sigma,gdof_u,gdof_d,du_abs,dd_abs,err_u,err_d,max_d,d_relaxation,linear_solver_elastic,linear_solver_phase,linear_niter_elastic,linear_niter_phase,linear_converged_elastic,linear_converged_phase,linear_cb_res_elastic,linear_cb_res_phase,linear_res_elastic,linear_res_phase,t_elastic_assemble_iter_s,t_elastic_solve_iter_s,t_phase_assemble_iter_s,t_phase_solve_iter_s,t_elastic_iter_total_s,t_phase_iter_total_s,t_iter_s
6,0.0722,15,10924,7680,1384,8.207117423946027e-08,5.858843496092521e-07,1.269141736837556e-06,5.755715988070752e-06,0.24335941608190467,1.0,gmres-auxspace,gmres-phase,5,32,True,True,nan,6.387504502390745e-11,9.860169457958214e-09,6.387504534580777e-11,0.6981915086507797,1.9837985038757324,0.20347651839256287,0.005476817488670349,2.681990012526512,0.20895333588123322,2.8916283696889877
7,0.07440000000000001,1,10924,7680,1384,0.06467711532620594,0.11127425093660798,1.0,1.0,0.2547339787773277,1.0,gmres-auxspace,gmres-phase,5,37,True,True,nan,9.250801037619855e-11,9.855045680334081e-09,9.2508024021799e-11,0.7264112085103989,2.2362960278987885,0.20224304497241974,0.007385134696960449,2.9627072364091873,0.2096281796693802,3.173184260725975
7,0.07440000000000001,2,10924,7680,1384,0.002321838159953405,0.01349940255609762,0.03589891336747111,0.12131649903254005,0.2583029342064653,1.0,gmres-auxspace,gmres-phase,5,34,True,True,nan,5.2408453764876324e-11,9.191491443545676e-09,5.240845308085489e-11,0.7376170307397842,2.2663291841745377,0.20196081697940826,0.006123051047325134,3.003946214914322,0.2080838680267334,3.21285542845726
7,0.07440000000000001,3,10924,7680,1384,0.000902024281047392,0.005731939108863041,0.013946575639589617,0.051511819316837994,0.2600746387048457,1.0,gmres-auxspace,gmres-phase,5,32,True,True,nan,9.825021292664412e-11,9.430536231468453e-09,9.825021387426157e-11,0.7459821105003357,2.2439035326242447,0.20070014894008636,0.005580052733421326,2.9898856431245804,0.2062802016735077,3.196997746825218
7,0.07440000000000001,4,10924,7680,1384,0.00039179159768351244,0.002700534905112931,0.00605765417501182,0.024269180716852485,0.2609677354739321,1.0,gmres-auxspace,gmres-phase,5,32,True,True,nan,7.301977056710166e-11,9.164261119061976e-09,7.301978437767959e-11,0.7500444501638412,2.5324267596006393,0.2002687305212021,0.005568504333496094,3.2824712097644806,0.20583723485469818,3.4892197847366333
7,0.07440000000000001,5,10924,7680,1384,0.00018438475895386113,0.001323085355314265,0.002850850073072939,0.011890310149722022,0.26141898581147555,1.0,gmres-auxspace,gmres-phase,5,32,True,True,nan,6.582504619475103e-11,9.158782578657031e-09,6.582503602987808e-11,0.7626852095127106,2.6611509770154953,0.20280276238918304,0.005940183997154236,3.423836186528206,0.20874294638633728,3.6334231346845627
7,0.07440000000000001,6,10924,7680,1384,9.031068517801072e-05,0.0006585114797230909,0.0013963313719623878,0.005917914289966682,0.26164648690190073,1.0,gmres-auxspace,gmres-phase,5,32,True,True,nan,6.347646742889735e-11,9.156523720911287e-09,6.347648290489407e-11,0.6918533742427826,2.140922889113426,0.20233333110809326,0.004903838038444519,2.832776263356209,0.20723716914653778,3.04070183634758
7,0.07440000000000001,7,10924,7680,1384,4.499551772758522e-05,0.0003298511167945806,0.0006956945667821689,0.0029643076814104465,0.2617610330388083,1.0,gmres-auxspace,gmres-phase,5,32,True,True,nan,6.259059782718736e-11,9.153888873415697e-09,6.259058961843808e-11,0.7282638549804688,2.3123793601989746,0.19075018167495728,0.004859313368797302,3.0406432151794434,0.19560949504375458,3.237083613872528
7,0.07440000000000001,8,10924,7680,1384,2.258030710102754e-05,0.00016569623195527317,0.0003491235963005052,0.0014890797337262594,0.26181867280887583,1.0,gmres-auxspace,gmres-phase,5,32,True,True,nan,6.218572638786664e-11,9.152716284170402e-09,6.218573270867728e-11,0.6658180356025696,1.7399780452251434,0.2026541531085968,0.004867151379585266,2.405796080827713,0.20752130448818207,2.6139852702617645
7,0.07440000000000001,9,10924,7680,1384,1.136740744911278e-05,8.336433573423277e-05,0.00017575625307003948,0.0007491790331774486,0.26184767558964883,1.0,gmres-auxspace,gmres-phase,5,32,True,True,nan,6.196228439268365e-11,9.17588145962973e-09,6.196228338584517e-11,0.713569387793541,1.9931367933750153,0.19771577417850494,0.004795834422111511,2.706706181168556,0.20251160860061646,2.9099152982234955
7,0.07440000000000001,10,10924,7680,1384,5.731223240304797e-06,4.197895779000832e-05,8.861284569354648e-05,0.00037725670976588633,0.26186227076969815,1.0,gmres-auxspace,gmres-phase,5,32,True,True,nan,6.181832166532504e-11,9.176658086177753e-09,6.181832349863654e-11,0.7319426834583282,2.2530860006809235,0.2067566215991974,0.005479484796524048,2.9850286841392517,0.21223610639572144,3.198101967573166
7,0.07440000000000001,11,10924,7680,1384,2.8916099333823866e-06,2.114920827378951e-05,4.470839366904728e-05,0.0001900638116704829,0.2618696167436319,1.0,gmres-auxspace,gmres-phase,5,32,True,True,nan,6.171084363247486e-11,9.176331549955047e-09,6.171083980338817e-11,0.7444274127483368,1.9797804951667786,0.19693993031978607,0.005508363246917725,2.7242079079151154,0.2024482935667038,2.9273695051670074
7,0.07440000000000001,12,10924,7680,1384,1.4593358803240978e-06,1.0658766181609218e-05,2.256340396388709e-05,9.578825372350904e-05,0.2618733150012746,1.0,gmres-auxspace,gmres-phase,5,32,True,True,nan,6.162587202950935e-11,9.177150522319355e-09,6.162586707934697e-11,0.7411680817604065,2.2491055577993393,0.20317387580871582,0.005356967449188232,2.990273639559746,0.20853084325790405,3.1996186077594757
7,0.07440000000000001,13,10924,7680,1384,7.365866964010471e-07,5.372899488720924e-06,1.1388675773277663e-05,4.8285200246208086e-05,0.26187517728356163,1.0,gmres-auxspace,gmres-phase,5,32,True,True,nan,6.155670508313011e-11,9.17634049061421e-09,6.155671207254903e-11,0.7570981830358505,2.2205015271902084,0.20486675202846527,0.005414232611656189,2.977599710226059,0.21028098464012146,3.1886949986219406
7,0.07440000000000001,14,10924,7680,1384,3.717874708907595e-07,2.7087675555606295e-06,5.748361982682895e-06,2.4343165941452098e-05,0.2618761152524011,1.0,gmres-auxspace,gmres-phase,5,32,True,True,nan,6.150349565523554e-11,9.169566688679791e-09,6.150351204988625e-11,0.7497303187847137,2.5059829503297806,0.20403636991977692,0.005571499466896057,3.2557132691144943,0.20960786938667297,3.466166615486145
7,0.07440000000000001,15,10924,7680,1384,1.8765010304307773e-07,1.3657767922231724e-06,2.90133692723685e-06,1.2273969770430035e-05,0.2618765877690844,1.0,gmres-auxspace,gmres-phase,5,32,True,True,nan,6.147220356079317e-11,9.170622167890194e-09,6.147220215537277e-11,0.7501716464757919,2.2628474086523056,0.20648255944252014,0.006121352314949036,3.0130190551280975,0.21260391175746918,3.226476937532425
