gdof_sigma,gdof_u,gdof_d,elastic_formulation,history_source,max_d,max_H,R,residual_force,R_dir,load,load_dir,linear_solver_elastic,linear_solver_phase,linear_niter_elastic,linear_niter_phase,linear_converged_elastic,linear_converged_phase,linear_cb_res_elastic,linear_cb_res_phase,linear_res_elastic,linear_res_phase,t_step_s,t_init_damage_s,t_elastic_assemble_s,t_elastic_solve_s,t_phase_assemble_s,t_phase_solve_s,d_relaxation,stagger_tol,reaction_x,disp_x,step,iters,converged,err_u,err_d
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00304,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.409429252147675,4.246830940246582e-06,14.85749737918377,3.358738735318184,0.9751069247722626,10.13715448975563,1.0,1e-05,-0.0,0.00304,304,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00305,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.107482612133026,4.380941390991211e-06,14.939388811588287,3.3151991963386536,0.9573987573385239,11.048101931810379,1.0,1e-05,-0.0,0.00305,305,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0030600000000000002,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,37.059369936585426,3.993511199951172e-06,15.61528468132019,3.4033142924308777,0.9455349743366241,11.13727393746376,1.0,1e-05,-0.0,0.0030600000000000002,306,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0030700000000000002,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.33950147032738,4.500150680541992e-06,14.775610640645027,3.3137752413749695,0.9819153994321823,10.325776308774948,1.0,1e-05,-0.0,0.0030700000000000002,307,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0030800000000000003,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,37.15833751857281,4.336237907409668e-06,14.913660705089569,3.3434008359909058,0.9314332455396652,11.981475904583931,1.0,1e-05,-0.0,0.0030800000000000003,308,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0030900000000000003,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.58373813331127,3.7848949432373047e-06,14.871934592723846,3.8781690150499344,0.9359669238328934,10.96385008096695,1.0,1e-05,-0.0,0.0030900000000000003,309,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0031000000000000003,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.905625969171524,4.112720489501953e-06,14.802165061235428,3.28824020922184,0.9532889425754547,10.87175540626049,1.0,1e-05,-0.0,0.0031000000000000003,310,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0031100000000000004,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.03655654191971,4.023313522338867e-06,15.003880515694618,3.3639186918735504,0.9376865923404694,10.633045375347137,1.0,1e-05,-0.0,0.0031100000000000004,311,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0031200000000000004,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.42766445875168,3.933906555175781e-06,14.811555802822113,3.3312820941209793,0.9893458485603333,11.45686437189579,1.0,1e-05,-0.0,0.0031200000000000004,312,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0031300000000000004,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.36024609208107,3.874301910400391e-06,14.827375456690788,3.3382152020931244,1.131755754351616,9.990036144852638,1.0,1e-05,-0.0,0.0031300000000000004,313,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0031400000000000004,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.269166737794876,4.127621650695801e-06,14.903570145368576,3.3507563322782516,0.9659075140953064,11.11463749408722,1.0,1e-05,-0.0,0.0031400000000000004,314,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0031500000000000005,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.63641792535782,4.500150680541992e-06,15.188643842935562,3.3491272181272507,0.9551231116056442,10.872611418366432,1.0,1e-05,-0.0,0.0031500000000000005,315,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00316,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.3905638307333,3.769993782043457e-06,14.94292451441288,3.3363890647888184,0.9292972832918167,10.298813700675964,1.0,1e-05,-0.0,0.00316,316,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00317,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.76421566307545,3.933906555175781e-06,15.524290636181831,3.333984926342964,0.9812956899404526,10.922409549355507,1.0,1e-05,-0.0,0.00317,317,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00318,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.309599459171295,3.933906555175781e-06,14.956392124295235,3.3367129415273666,0.998970165848732,11.185285314917564,1.0,1e-05,-0.0,0.00318,318,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00319,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.12271025776863,3.7550926208496094e-06,15.439931213855743,3.3224538415670395,0.9494538903236389,10.431548416614532,1.0,1e-05,-0.0,0.00319,319,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0032,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.43295593559742,4.410743713378906e-06,15.087497234344482,3.3327895551919937,1.10990571975708,10.967484384775162,1.0,1e-05,-0.0,0.0032,320,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00321,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.56953454017639,4.276633262634277e-06,15.275734603404999,3.3691437989473343,0.952344998717308,11.136827066540718,1.0,1e-05,-0.0,0.00321,321,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00322,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.322492107748985,3.7550926208496094e-06,14.708853274583817,3.315340667963028,0.9628168642520905,10.415783420205116,1.0,1e-05,-0.0,0.00322,322,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0032300000000000002,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.85796670615673,4.127621650695801e-06,14.922884747385979,3.517971694469452,1.183029666543007,11.24276389181614,1.0,1e-05,-0.0,0.0032300000000000002,323,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0032400000000000003,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.11990715563297,3.978610038757324e-06,14.912354499101639,3.3567847907543182,0.983477845788002,10.968845412135124,1.0,1e-05,-0.0,0.0032400000000000003,324,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0032500000000000003,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.04184639453888,4.038214683532715e-06,14.928890660405159,3.610459253191948,0.9311260133981705,10.617887377738953,1.0,1e-05,-0.0,0.0032500000000000003,325,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0032600000000000003,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.07573835551739,3.725290298461914e-06,15.032237708568573,3.3828608244657516,0.9616580456495285,10.746006891131401,1.0,1e-05,-0.0,0.0032600000000000003,326,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0032700000000000003,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.65643535554409,3.7103891372680664e-06,14.842674314975739,3.303837552666664,1.002008467912674,11.626283347606659,1.0,1e-05,-0.0,0.0032700000000000003,327,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0032800000000000004,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.198640167713165,3.844499588012695e-06,14.983400717377663,3.3161674439907074,0.9516779184341431,9.989118441939354,1.0,1e-05,-0.0,0.0032800000000000004,328,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0032900000000000004,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.63920572400093,3.948807716369629e-06,14.87140642106533,3.30197374522686,0.9980865269899368,11.555299535393715,1.0,1e-05,-0.0,0.0032900000000000004,329,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0033000000000000004,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.158390045166016,3.6507844924926758e-06,15.010819047689438,3.3227041512727737,1.002152994275093,10.914394482970238,1.0,1e-05,-0.0,0.0033000000000000004,330,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0033100000000000004,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.14254902303219,4.5299530029296875e-06,14.937765270471573,3.316493511199951,0.994641050696373,10.902674809098244,1.0,1e-05,-0.0,0.0033100000000000004,331,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0033200000000000005,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.969614416360855,4.500150680541992e-06,14.960300028324127,3.3129066079854965,0.9118491411209106,10.63842225074768,1.0,1e-05,-0.0,0.0033200000000000005,332,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00333,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.433352053165436,3.7103891372680664e-06,14.944918915629387,3.30883452296257,0.9508375823497772,11.092318132519722,1.0,1e-05,-0.0,0.00333,333,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00334,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.720562532544136,3.7401914596557617e-06,15.154857873916626,3.321875721216202,0.9499965757131577,10.202143236994743,1.0,1e-05,-0.0,0.00334,334,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00335,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.21894285082817,3.7997961044311523e-06,14.961460128426552,3.309229254722595,1.10018752515316,10.958241298794746,1.0,1e-05,-0.0,0.00335,335,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00336,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,37.131215035915375,4.038214683532715e-06,16.033468902111053,3.3601203113794327,1.0233424007892609,10.833392038941383,1.0,1e-05,-0.0,0.00336,336,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00337,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.644395142793655,3.7401914596557617e-06,14.963025942444801,3.304864302277565,1.0659757107496262,10.442833662033081,1.0,1e-05,-0.0,0.00337,337,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00338,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,37.45512805879116,4.082918167114258e-06,16.090365931391716,3.3290479630231857,0.9786194264888763,11.058027029037476,1.0,1e-05,-0.0,0.00338,338,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0033900000000000002,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.290474101901054,4.06801700592041e-06,14.994320079684258,3.3229856342077255,1.025161251425743,11.07972702383995,1.0,1e-05,-0.0,0.0033900000000000002,339,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0034000000000000002,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.8959471732378,3.889203071594238e-06,15.359305530786514,3.338577389717102,1.061943531036377,10.198332592844963,1.0,1e-05,-0.0,0.0034000000000000002,340,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0034100000000000003,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.126962795853615,4.827976226806641e-06,14.914641961455345,3.3035011291503906,1.0197063833475113,11.012181788682938,1.0,1e-05,-0.0,0.0034100000000000003,341,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0034200000000000003,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.4999914765358,4.038214683532715e-06,15.488371655344963,3.32976296544075,0.9079403728246689,10.948115557432175,1.0,1e-05,-0.0,0.0034200000000000003,342,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0034300000000000003,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.258699759840965,3.859400749206543e-06,15.022029489278793,3.3156107664108276,1.001245230436325,11.024080201983452,1.0,1e-05,-0.0,0.0034300000000000003,343,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0034400000000000003,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.88611313700676,4.0084123611450195e-06,15.268200814723969,3.423295646905899,1.0637210756540298,11.219833433628082,1.0,1e-05,-0.0,0.0034400000000000003,344,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0034500000000000004,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.18462711572647,4.127621650695801e-06,15.069112837314606,3.339763656258583,0.958255872130394,10.88578961789608,1.0,1e-05,-0.0,0.0034500000000000004,345,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0034600000000000004,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.594528779387474,3.7550926208496094e-06,15.303672298789024,3.5082033425569534,0.892032578587532,10.983960554003716,1.0,1e-05,-0.0,0.0034600000000000004,346,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0034700000000000004,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.17067363858223,4.1425228118896484e-06,15.035098105669022,3.3265770822763443,0.9695632457733154,10.917689800262451,1.0,1e-05,-0.0,0.0034700000000000004,347,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0034800000000000005,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.803767547011375,3.7997961044311523e-06,14.90252435207367,3.36080002784729,0.921259269118309,11.64589737355709,1.0,1e-05,-0.0,0.0034800000000000005,348,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0034900000000000005,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.895816907286644,3.7997961044311523e-06,14.937521532177925,3.325418710708618,0.9841047376394272,10.674429163336754,1.0,1e-05,-0.0,0.0034900000000000005,349,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0035,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,37.326162070035934,3.606081008911133e-06,15.086590319871902,3.366064414381981,0.9989430755376816,11.925889283418655,1.0,1e-05,-0.0,0.0035,350,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00351,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.55559138953686,4.500150680541992e-06,15.323432669043541,3.356473460793495,0.9765583872795105,10.916785717010498,1.0,1e-05,-0.0,0.00351,351,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00352,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.611511662602425,4.380941390991211e-06,14.814624398946762,3.304299533367157,0.9889386594295502,11.530482590198517,1.0,1e-05,-0.0,0.00352,352,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00353,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.80440890789032,4.038214683532715e-06,14.863289430737495,3.3067931532859802,0.9692151993513107,10.747220560908318,1.0,1e-05,-0.0,0.00353,353,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00354,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.60168141126633,4.172325134277344e-06,14.981995195150375,3.3121176064014435,0.9200187027454376,11.412296295166016,1.0,1e-05,-0.0,0.00354,354,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00355,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.87514692544937,3.948807716369629e-06,15.002953663468361,3.3054919987916946,1.062336340546608,10.581532374024391,1.0,1e-05,-0.0,0.00355,355,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0035600000000000002,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.714390859007835,4.559755325317383e-06,15.048798307776451,3.314152181148529,1.0495609939098358,11.414025411009789,1.0,1e-05,-0.0,0.0035600000000000002,356,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0035700000000000003,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.20565241575241,4.410743713378906e-06,14.986065834760666,3.348042756319046,0.9991528391838074,10.772259518504143,1.0,1e-05,-0.0,0.0035700000000000003,357,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0035800000000000003,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.23746268451214,3.7550926208496094e-06,14.93353620171547,3.3025466352701187,1.0184099525213242,11.091776341199875,1.0,1e-05,-0.0,0.0035800000000000003,358,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0035900000000000003,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.53255704045296,3.769993782043457e-06,15.0245720744133,3.2967140525579453,0.9520561695098877,11.00807037949562,1.0,1e-05,-0.0,0.0035900000000000003,359,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0036000000000000003,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.179545402526855,3.948807716369629e-06,14.872775122523308,3.31750750541687,1.0041906088590622,10.99679148197174,1.0,1e-05,-0.0,0.0036000000000000003,360,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0036100000000000004,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.66958090662956,2.4825334548950195e-05,15.531819373369217,3.3258533030748367,0.9225982874631882,10.921684935688972,1.0,1e-05,-0.0,0.0036100000000000004,361,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0036200000000000004,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.38906191289425,4.380941390991211e-06,15.026208087801933,3.337193474173546,0.988448902964592,11.166117623448372,1.0,1e-05,-0.0,0.0036200000000000004,362,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0036300000000000004,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,37.51624649763107,3.814697265625e-06,16.08157293498516,3.368298202753067,1.0327384024858475,11.032648012042046,1.0,1e-05,-0.0,0.0036300000000000004,363,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0036400000000000004,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.10514344274998,4.038214683532715e-06,14.848163202404976,3.3514575511217117,0.963125616312027,11.04728750884533,1.0,1e-05,-0.0,0.0036400000000000004,364,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0036500000000000005,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,37.42377136647701,4.172325134277344e-06,15.63753229379654,3.3190452456474304,0.9584047496318817,11.538239419460297,1.0,1e-05,-0.0,0.0036500000000000005,365,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0036600000000000005,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.340904518961906,4.06801700592041e-06,15.126292988657951,3.2969909459352493,0.9557138979434967,11.038794219493866,1.0,1e-05,-0.0,0.0036600000000000005,366,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00367,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,37.08723783493042,4.470348358154297e-06,15.407053425908089,3.48983958363533,1.047097072005272,11.17606694996357,1.0,1e-05,-0.0,0.00367,367,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00368,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.148653134703636,3.680586814880371e-06,14.851357653737068,3.3599560260772705,1.057117685675621,10.954478919506073,1.0,1e-05,-0.0,0.00368,368,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00369,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.65587015450001,4.112720489501953e-06,15.276220098137856,3.5121988654136658,0.950577512383461,10.980645045638084,1.0,1e-05,-0.0,0.00369,369,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0037,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.96026040613651,3.948807716369629e-06,14.765979260206223,3.305911362171173,0.9845055043697357,11.028509765863419,1.0,1e-05,-0.0,0.0037,370,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00371,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.6523719727993,4.380941390991211e-06,14.895781695842743,3.6300248205661774,0.9595413655042648,11.189014822244644,1.0,1e-05,-0.0,0.00371,371,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00372,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.73279629647732,3.978610038757324e-06,14.791950091719627,3.307168588042259,0.9449719041585922,10.790436312556267,1.0,1e-05,-0.0,0.00372,372,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0037300000000000002,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.87351335585117,4.038214683532715e-06,14.902729123830795,3.343116208910942,1.233191341161728,11.464799046516418,1.0,1e-05,-0.0,0.0037300000000000002,373,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0037400000000000003,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,37.28379091620445,4.753470420837402e-06,14.822313785552979,4.577269420027733,0.9762846976518631,10.938500121235847,1.0,1e-05,-0.0,0.0037400000000000003,374,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0037500000000000003,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,37.4527583271265,3.9637088775634766e-06,14.975072965025902,3.316316083073616,0.9839821457862854,12.168856382369995,1.0,1e-05,-0.0,0.0037500000000000003,375,1,True,0.0,0.0
