step,load,iter,gdof_sigma,gdof_u,gdof_d,du_abs,dd_abs,err_u,err_d,max_d,d_relaxation,linear_solver_elastic,linear_solver_phase,linear_niter_elastic,linear_niter_phase,linear_converged_elastic,linear_converged_phase,linear_cb_res_elastic,linear_cb_res_phase,linear_res_elastic,linear_res_phase,t_elastic_assemble_iter_s,t_elastic_solve_iter_s,t_phase_assemble_iter_s,t_phase_solve_iter_s,t_elastic_iter_total_s,t_phase_iter_total_s,t_iter_s
4,4e-05,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,14.911199226975441,3.2942242473363876,0.9763692319393158,10.671211808919907,18.20542347431183,11.647581040859222,30.0295407474041
5,5e-05,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,15.01544700562954,3.3018068969249725,0.9709862321615219,10.901357024908066,18.317253902554512,11.872343257069588,30.364572018384933
6,6.000000000000001e-05,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,14.886305928230286,3.297587677836418,0.9717419445514679,10.664637848734856,18.183893606066704,11.636379793286324,29.999307245016098
7,7.000000000000001e-05,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,14.87944409251213,3.311185985803604,0.9905250519514084,10.719733759760857,18.190630078315735,11.710258811712265,30.078540325164795
8,8e-05,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,14.897728815674782,3.285123586654663,0.9374126046895981,10.74936094880104,18.182852402329445,11.686773553490639,30.044966235756874
9,9e-05,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,15.004738882184029,3.3411339819431305,0.936250165104866,10.760588213801384,18.34587286412716,11.69683837890625,30.223505795001984
10,0.0001,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,14.822606161236763,3.2929742485284805,0.9367440938949585,10.767065927386284,18.115580409765244,11.703810021281242,29.993850708007812
11,0.00011,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,14.935348153114319,3.2929941713809967,1.0042059570550919,10.712912887334824,18.228342324495316,11.717118844389915,30.12142463028431
12,0.00012000000000000002,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,14.840678706765175,3.2813272774219513,0.9836020618677139,10.90456934273243,18.122005984187126,11.888171404600143,30.18502150475979
13,0.00013000000000000002,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,14.927533715963364,3.309072494506836,0.9777341336011887,10.841066673398018,18.2366062104702,11.818800806999207,30.23503313958645
14,0.00014000000000000001,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,15.08032651245594,3.324135184288025,0.9570969641208649,10.749039649963379,18.404461696743965,11.706136614084244,30.290139615535736
15,0.00015000000000000001,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,14.844461232423782,3.2890759110450745,0.999561607837677,10.690224528312683,18.133537143468857,11.68978613615036,29.997537717223167
16,0.00016,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,14.998229280114174,3.314492240548134,0.9240860044956207,10.655281007289886,18.312721520662308,11.579367011785507,30.071919560432434
17,0.00017,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,14.740426257252693,3.3199502676725388,1.0351456105709076,10.972212821245193,18.060376524925232,12.007358431816101,30.24251998960972
18,0.00018,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,14.912018164992332,3.302219584584236,0.9506867080926895,10.755564391613007,18.21423774957657,11.706251099705696,30.098883539438248
19,0.00019,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,14.778197631239891,3.2756073772907257,0.9920803308486938,10.616916790604591,18.053805008530617,11.608997121453285,29.83695460855961
20,0.0002,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,14.997317805886269,3.3202904760837555,0.91896191239357,10.741756096482277,18.317608281970024,11.660718008875847,30.157335832715034
21,0.00021,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,15.076437562704086,3.3289007991552353,0.9873979836702347,10.722005113959312,18.40533836185932,11.709403097629547,30.292436748743057
22,0.00022,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,14.934236273169518,3.3066850304603577,0.9637228101491928,10.58409757912159,18.240921303629875,11.547820389270782,29.966606125235558
23,0.00023,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,14.900018438696861,3.306419461965561,0.9757622182369232,10.838068172335625,18.206437900662422,11.813830390572548,30.196729704737663
24,0.00024000000000000003,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,14.86594745516777,3.296491965651512,1.0001024156808853,10.628297418355942,18.162439420819283,11.628399834036827,29.966123312711716
25,0.00025,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,14.964748114347458,3.312124028801918,1.0034663379192352,10.620509222149849,18.276872143149376,11.623975560069084,30.080390438437462
26,0.00026000000000000003,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,15.11921139061451,3.329440474510193,0.921949177980423,10.662685841321945,18.448651865124702,11.584635019302368,30.212570562958717
27,0.00027,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,14.805744633078575,3.281474396586418,0.9838594347238541,10.773748978972435,18.087219029664993,11.757608413696289,30.02172575891018
28,0.00028000000000000003,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,14.87332010269165,3.3015769869089127,0.9654925763607025,10.571693241596222,18.174897089600563,11.537185817956924,29.889722511172295
29,0.00029,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,14.900688767433167,3.30630424618721,0.9964288920164108,10.771169260144234,18.206993013620377,11.767598152160645,30.15319500863552
30,0.00030000000000000003,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,14.814695715904236,3.3041775077581406,0.9741793572902679,10.590822771191597,18.118873223662376,11.565002128481865,29.86132763326168
31,0.00031,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,15.097079887986183,3.311641812324524,0.9281162768602371,10.644764378666878,18.408721700310707,11.572880655527115,30.15992258489132
32,0.00032,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,15.427029460668564,3.3092165291309357,0.9286274611949921,10.772352278232574,18.7362459897995,11.700979739427567,30.615393847227097
33,0.00033000000000000005,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,14.905517935752869,3.279880240559578,0.9817112535238266,10.801785692572594,18.185398176312447,11.78349694609642,30.141931042075157
34,0.00034,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,14.92539194226265,3.3152851909399033,0.950472041964531,10.64652806520462,18.240677133202553,11.597000107169151,30.01858527958393
35,0.00035000000000000005,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,14.847341164946556,3.3043123185634613,0.9827204495668411,10.654561445116997,18.151653483510017,11.637281894683838,29.964285284280777
36,0.00036,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,14.792204588651657,3.2906297147274017,1.004998728632927,10.741522446274757,18.08283430337906,11.746521174907684,30.006809696555138
37,0.00037000000000000005,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,15.01295556128025,3.433855041861534,0.9634767919778824,10.870177805423737,18.446810603141785,11.833654597401619,30.45635211467743
38,0.00038,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,19.937533497810364,4.768194288015366,1.599552482366562,14.804211884737015,24.70572778582573,16.403764367103577,41.31567505002022
39,0.00039000000000000005,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,15.125104442238808,4.724010169506073,1.5832203477621078,15.268575862050056,19.84911461174488,16.851796209812164,36.90237137675285
40,0.0004,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,17.84380830824375,3.7289892435073853,1.572009027004242,15.241613924503326,21.572797551751137,16.81362295150757,38.573081359267235
41,0.00041000000000000005,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,19.540555745363235,4.830327063798904,1.520320862531662,15.03554943203926,24.37088280916214,16.555870294570923,41.13191567361355
42,0.00042,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,19.53814797103405,4.851764470338821,1.5696969032287598,15.255806297063828,24.38991244137287,16.825503200292587,41.41929978132248
43,0.00043000000000000004,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,18.898048222064972,4.794544026255608,1.364180564880371,15.178528815507889,23.69259224832058,16.54270938038826,40.43812184035778
44,0.00044,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,19.216944113373756,5.001379504799843,1.43849278986454,15.055343672633171,24.2183236181736,16.49383646249771,40.914794608950615
45,0.00045000000000000004,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,18.889738455414772,4.749572321772575,1.486891120672226,15.052386701107025,23.639310777187347,16.53927782177925,40.38066112995148
46,0.00046,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,18.057005554437637,4.009013831615448,1.2900305539369583,12.434710323810577,22.066019386053085,13.724740877747536,35.96952621638775
47,0.00047000000000000004,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,18.42663112282753,4.547820627689362,1.2687519937753677,12.483531057834625,22.97445175051689,13.752283051609993,36.948025450110435
48,0.00048000000000000007,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,16.725919276475906,3.869887664914131,1.3035470992326736,13.831780850887299,20.595806941390038,15.135327950119972,35.91809967160225
49,0.0004900000000000001,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,17.66089589893818,3.724949762225151,1.4523767232894897,12.663427218794823,21.38584566116333,14.115803942084312,35.685761496424675
50,0.0005,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,19.440689027309418,4.9152951538562775,1.5509398430585861,12.947072699666023,24.355984181165695,14.49801254272461,39.054581984877586
51,0.00051,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,19.10710734128952,4.700122147798538,1.4046949446201324,12.536166995763779,23.80722948908806,13.940861940383911,37.94893792271614
52,0.0005200000000000001,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,18.98300874233246,4.77186593413353,1.519357368350029,15.449841365218163,23.754874676465988,16.96919873356819,40.924488589167595
53,0.0005300000000000001,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,19.15332205593586,4.87152224779129,1.4458677470684052,15.47799177467823,24.02484430372715,16.923859521746635,41.154002115130424
54,0.00054,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,17.13549317419529,3.729425862431526,1.2412149757146835,15.09848003089428,20.864919036626816,16.339695006608963,37.39484144747257
55,0.00055,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,16.91191139817238,3.7895151674747467,1.3415867239236832,15.451052278280258,20.701426565647125,16.79263900220394,37.686378672719
56,0.0005600000000000001,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,20.017802238464355,4.739017382264137,1.4728476107120514,15.026604250073433,24.756819620728493,16.499451860785484,41.46054445207119
57,0.0005700000000000001,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,17.326057091355324,3.759744495153427,1.252498984336853,15.246923685073853,21.08580158650875,16.499422669410706,37.767125487327576
58,0.00058,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,17.8052649050951,3.7579863369464874,1.3684161603450775,12.888111233711243,21.563251242041588,14.25652739405632,36.00872638821602
59,0.00059,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,23.14541071653366,4.862968817353249,1.4801155775785446,15.787771508097649,28.00837953388691,17.267887085676193,45.67720775306225
60,0.0006000000000000001,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,18.879065200686455,4.741391286253929,1.5363736748695374,15.823456600308418,23.620456486940384,17.359830275177956,41.178722232580185
61,0.0006100000000000001,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,20.462641939520836,4.816071510314941,1.3004684299230576,14.752127394080162,25.278713449835777,16.05259582400322,41.53474874794483
62,0.00062,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,19.250526264309883,4.821787595748901,1.3939921855926514,13.732969999313354,24.072313860058784,15.126962184906006,39.39891256392002
63,0.00063,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,19.794006630778313,4.852555871009827,1.4580990374088287,15.80608120560646,24.64656250178814,17.26418024301529,42.114907935261726
64,0.00064,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,17.24289533495903,3.7967395931482315,1.5544446408748627,16.029605388641357,21.03963492810726,17.58405002951622,38.814724430441856
65,0.0006500000000000001,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,19.741182401776314,5.1065648049116135,1.5429952889680862,19.35463911294937,24.847747206687927,20.897634401917458,45.95165178179741
66,0.0006600000000000001,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,19.759992957115173,5.043682560324669,1.3000065088272095,15.674191102385521,24.803675517439842,16.97419761121273,41.98119695484638
67,0.00067,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,19.363791972398758,3.982278496026993,1.3273671716451645,15.671642616391182,23.34607046842575,16.999009788036346,40.550863578915596
68,0.00068,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,19.072057023644447,3.8500033617019653,1.5220746546983719,20.46504431962967,22.922060385346413,21.98711897432804,45.102149084210396
69,0.0006900000000000001,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,19.91758804023266,4.800732180476189,1.5594665557146072,15.643098831176758,24.718320220708847,17.202565386891365,42.142390087246895
70,0.0007000000000000001,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,17.46368083357811,3.800428032875061,1.3030475974082947,13.829057186841965,21.26410886645317,15.13210478425026,36.58679556846619
71,0.00071,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,19.455649480223656,4.843439280986786,1.6574937105178833,15.760329499840736,24.29908876121044,17.41782321035862,41.93834526836872
72,0.00072,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,19.773701027035713,4.845797434449196,1.4341548681259155,15.600598260760307,24.61949846148491,17.034753128886223,41.85918441414833
73,0.0007300000000000001,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,19.1464304625988,4.756515860557556,1.2406984120607376,15.897561773657799,23.902946323156357,17.138260185718536,41.2453101426363
74,0.0007400000000000001,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,21.97611427307129,4.862384885549545,1.564199224114418,15.355482146143913,26.838499158620834,16.91968137025833,43.96292461454868
75,0.00075,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,18.449005499482155,4.746784016489983,1.5264025926589966,15.380697935819626,23.195789515972137,16.907100528478622,40.306033968925476
76,0.00076,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,21.240015849471092,5.245138987898827,1.584441989660263,15.784797057509422,26.48515483736992,17.369239047169685,44.07542835175991
77,0.0007700000000000001,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,18.093127250671387,3.803279221057892,1.4503228962421417,15.490323334932327,21.89640647172928,16.94064623117447,39.02611021697521
78,0.0007800000000000001,1,1952022,1417176,237169,0.0,0.0,0.0,0.0,1.0,1.0,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,20.212539926171303,5.066136464476585,1.5330363810062408,13.634071499109268,25.278676390647888,15.167107880115509,40.648293405771255
